Program:    MAESPA                                                                          
Control:    &control                                                                        
Trees:      Example trees file.                                                             
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   Example met file (Tumbarumba)                                                   
Water bal.: Example water balance parameters.                                               
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
      1  704    1      53.6731      16.7387      29.0856       8.3983       0.7080       7.6904     476.2232      43.6202      62.1154
      1  705    1      74.3618      21.0881      25.2330       9.8309       0.7080       9.1230     538.9327      51.1149      81.8609
      1  706    1      52.1426      16.5659      28.0320       8.3675       0.7080       7.6595     455.9505      43.4230      60.6881
      1  735    1      55.3665      17.1904      28.2833       8.6008       0.7080       7.8929     472.0470      44.5922      63.9585
      1  736    1      83.9717      23.2104      25.2489      10.3672       0.7080       9.6592     569.6383      54.0203      92.2814
      1  737    1      83.4778      23.1125      25.5320      10.3031       0.7080       9.5951     579.3121      53.7055      91.4491
      1  738    1      68.8137      20.0028      27.0773       9.4939       0.7080       8.7860     527.8570      49.3583      76.9484
      1  739    1      56.8713      17.5004      28.1914       8.7205       0.7080       8.0125     483.1703      45.2421      65.2133
      1  740    1      85.2781      23.4061      25.1888      10.3975       0.7080       9.6896     571.4392      54.2685      93.6375
      1  741    1      68.6647      19.9343      24.9198       9.5290       0.7080       8.8211     515.3364      49.4464      75.8699
      1  742    1     101.6350      26.9014      24.1256      11.1216       0.7080      10.4136     602.7684      58.3113     111.4499
      1  771    1      77.9087      21.9110      25.9162      10.0017       0.7080       9.2938     552.3638      52.0818      86.1086
      1  772    1      72.4471      20.7735      26.8318       9.7037       0.7080       8.9957     542.7474      50.4786      80.5370
      1  773    1      93.5968      25.2163      24.7351      10.7973       0.7080      10.0893     597.3665      56.4934     102.3524
      1  774    1      82.7327      22.9520      25.5058      10.2873       0.7080       9.5793     568.2432      53.6038      91.0167
      1  775    1      73.1904      20.8590      25.3377       9.7369       0.7080       9.0289     542.4145      50.6028      80.3735
      1  776    1     111.5327      28.8818      23.4089      11.4723       0.7080      10.7643     623.1041      60.4101     121.9369
      1  777    1      85.0055      23.4404      25.6762      10.4316       0.7080       9.7237     565.2245      54.4264      94.0277
      1  778    1      68.4163      19.8182      27.7874       9.5204       0.7080       8.8125     517.2264      49.4882      77.2633
