Program:    MAESPA                                                                          
Water balance parameters:Example water balance parameters.                      
                                                                                
Half-hourly water and heat balance components.
wsoil: total soil water storage                       mm
wsoilroot: soil water storage in rooted zone          mm
ppt : precipitation                                   mm
canopystore : storage of intercepted rain             mm
evapstore : evaporation of wet canopy                 mm
drainstore : drainage of wet canopy                   mm
tfall : throughfall of rain                           mm
et : modelled canopy transpiration                    mm
etmeas: measured ET, if provided in input             mm
discharge: drainage at bottom of profile              mm
overflow: over-land flow                              mm
weightedswp: soil water potential weighted by roots  MPa
ktot: soil to leaf hydr. cond.        mmol m-2 s-1 MPa-1
drythick: thickness of dry surface layer              mm
soilevap: soil evaporation                            mm
soilmoist: measured soil water content      (units vary)
fsoil: soil water modifier function                (0-1)
qh: soil sensible heat flux                        W m-2
qe: soil latent heat flux                          W m-2
qn: soil net radiation                             W m-2
qc: soil heat transport                            W m-2
rglobund: net radiation underneath canopy          W m-2
rglobabv: net radiation above canopy               W m-2
radinterc: total radiation intercepted by canopy   W m-2
rnet: net radiation above the canopy               W m-2
totlai: leaf area index                           m2 m-2
tair: air temperature                              deg C
soilt1, soilt2: soil T in 1st and 2nd layer        deg C
fracw1,fracw2: water content 1st and 2nd layer    m3 m-3
FracaPAR: fraction of absorbed PAR
                                                                                
Columns: day hour wsoil wsoilroot ppt canopystore         evapstore drainstore tfall et etmeas discharge overflow  weightedswp ktot drythick soilevap                 soilmoist fsoil qh qe qn qc rglobund                     rglobabv radinterc rnet totlai tair soilt1 soilt2        fracw1 fracw2 fracaPAR
      0      0      388.4601      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000
      1      1      390.6368       196.4068         3.2107         0.8912         0.1397         0.2534         2.1798         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       344.4644       336.3755       203.8645       336.3755        14.8798         7.3168         8.4827         8.4827         0.2160         0.1942         0.0000
      1      2      390.7658       196.5358         0.0000         0.1085         0.6507         0.1320         0.1320         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       343.4145       335.3319       203.9289       335.3319        14.8798         7.1056         8.2984         8.2984         0.2172         0.1943         0.0000
      1      3      390.7628       196.5328         0.0000         0.0131         0.0954         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       342.3621       334.2916       204.9999       334.2916        14.8798         6.8929         8.1480         8.1480         0.2171         0.1944         0.0000
      1      4      390.7598       196.5298         0.0000         0.0017         0.0114         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       341.5804       333.5106       204.9390       333.5106        14.8798         6.7355         8.0077         8.0077         0.2170         0.1945         0.0000
      1      5      390.7568       196.5267         0.0000         0.0002         0.0014         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       340.8308       332.7639       204.9065       332.7639        14.8798         6.5790         7.8687         7.8687         0.2169         0.1945         0.0000
      1      6      390.7537       196.5237         0.0000         0.0000         0.0002         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       353.8054       345.7291       203.6335       345.7291        14.8798         6.4899         7.7463         7.7463         0.2168         0.1946         0.0000
      1      7      390.7507       196.5207         0.0000         0.0000         0.0000         0.0000         0.0000         0.3362         0.0000         0.0030         0.0000         0.0000         1.9973         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       186.1820       402.3554       404.6520       386.3834        14.8798         6.6359         7.6979         7.6979         0.2167         0.1947         4.6010
      1      8      390.7477       196.5176         0.0000         0.0000         0.0000         0.0000         0.0000         0.6469         0.0000         0.0030         0.0000         0.0000         1.9972         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       -77.4764       508.3166       727.3868       467.0614        14.8798         7.0751         7.8396         7.8396         0.2166         0.1948         4.7952
      1      9      390.7447       196.5146         0.0000         0.0000         0.0000         0.0000         0.0000         0.9368         0.0000         0.0030         0.0000         0.0000         1.9972         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -377.2102       636.8689      1096.5193       565.5362        14.8798         7.7190         8.2171         8.2171         0.2165         0.1948         4.7227
