   1       0.8658   0.6215   0.6114
   2       0.8900   0.6441   0.6356
   3       0.9165   0.6693   0.6637
   4       0.7496   0.6298   0.5924
   5       0.7943   0.6709   0.6332
   6       0.8451   0.7182   0.6781
   7       0.6683   0.6630   0.6121
   8       0.7157   0.7104   0.6536
   9       0.7670   0.7676   0.7074
  10       0.6118   0.7175   0.6637
  11       0.6558   0.7694   0.7184
  12       0.7083   0.8283   0.7754
  13       0.5775   0.7924   0.7330
  14       0.6150   0.8372   0.7776
  15       0.6588   0.8884   0.8279
  16       0.5640   0.9053   0.8523
  17       0.5847   0.9316   0.8806
  18       0.6073   0.9601   0.9120
  19       0.8666   0.6142   0.5834
  20       0.8923   0.6391   0.6166
  21       0.9196   0.6655   0.6491
  22       0.7494   0.6272   0.5823
  23       0.7924   0.6683   0.6231
  24       0.8413   0.7163   0.6706
  25       0.6686   0.6645   0.6179
  26       0.7169   0.7125   0.6617
  27       0.7741   0.7717   0.7232
  28       0.6133   0.7167   0.6607
  29       0.6582   0.7656   0.7041
  30       0.7107   0.8250   0.7628
  31       0.5777   0.7924   0.7330
  32       0.6152   0.8372   0.7776
  33       0.6591   0.8884   0.8279
  34       0.5639   0.9053   0.8523
  35       0.5845   0.9316   0.8806
  36       0.6072   0.9601   0.9120
  37       0.8656   0.6115   0.5732
  38       0.8902   0.6337   0.5956
  39       0.9172   0.6610   0.6320
  40       0.7484   0.6272   0.5823
  41       0.7900   0.6683   0.6231
  42       0.8378   0.7163   0.6706
  43       0.6674   0.6606   0.6031
  44       0.7135   0.7078   0.6438
  45       0.7675   0.7644   0.6953
  46       0.6153   0.7167   0.6607
  47       0.6596   0.7656   0.7041
  48       0.7115   0.8250   0.7628
  49       0.5778   0.7924   0.7330
  50       0.6153   0.8372   0.7776
  51       0.6592   0.8884   0.8279
  52       0.5639   0.9053   0.8523
  53       0.5845   0.9316   0.8806
  54       0.6071   0.9601   0.9120
  55       0.8628   0.6142   0.5834
  56       0.8857   0.6391   0.6166
  57       0.9117   0.6655   0.6491
  58       0.7485   0.6298   0.5924
  59       0.7916   0.6709   0.6332
  60       0.8391   0.7182   0.6781
  61       0.6673   0.6645   0.6179
  62       0.7137   0.7125   0.6617
  63       0.7697   0.7717   0.7232
  64       0.6118   0.7175   0.6637
  65       0.6559   0.7694   0.7184
  66       0.7085   0.8283   0.7754
  67       0.5776   0.7924   0.7330
  68       0.6150   0.8372   0.7776
  69       0.6588   0.8884   0.8279
  70       0.5640   0.9053   0.8523
  71       0.5847   0.9316   0.8806
  72       0.6073   0.9601   0.9120
