   1       0.8661   0.9790   0.9274
   2       0.8573   0.9847   0.9315
   3       0.8562   0.9846   0.9308
   4       0.8440   0.9928   0.9624
   5       0.8129   0.9930   0.9625
   6       0.8143   0.9933   0.9628
   7       0.8084   0.9936   0.9645
   8       0.7873   0.9915   0.9558
   9       0.7836   0.9906   0.9518
  10       0.8050   0.9944   0.9668
  11       0.8082   0.9944   0.9660
  12       0.8248   0.9946   0.9661
  13       0.8189   0.9961   0.9721
  14       0.8169   0.9993   0.9840
  15       0.8181   0.9995   0.9842
  16       0.8209   0.9967   0.9733
  17       0.8221   0.9997   0.9845
  18       0.8204   0.9998   0.9846
  19       0.8681   0.9792   0.9269
  20       0.8562   0.9862   0.9372
  21       0.8537   0.9885   0.9454
  22       0.8492   0.9892   0.9578
  23       0.8371   0.9866   0.9484
  24       0.8393   0.9826   0.9310
  25       0.8162   0.9933   0.9633
  26       0.8144   0.9936   0.9641
  27       0.8085   0.9942   0.9657
  28       0.8114   0.9929   0.9611
  29       0.8375   0.9950   0.9685
  30       0.8321   0.9959   0.9710
  31       0.8223   0.9974   0.9773
  32       0.7950   0.9993   0.9840
  33       0.7912   0.9981   0.9787
  34       0.8268   0.9957   0.9694
  35       0.8185   0.9961   0.9706
  36       0.8168   0.9964   0.9714
  37       0.8821   0.9741   0.9188
  38       0.8821   0.9701   0.9067
  39       0.8842   0.9683   0.9006
  40       0.8588   0.9820   0.9453
  41       0.8695   0.9771   0.9315
  42       0.8708   0.9781   0.9355
  43       0.8340   0.9934   0.9638
  44       0.8452   0.9849   0.9534
  45       0.8608   0.9773   0.9282
  46       0.8245   0.9912   0.9546
  47       0.8376   0.9941   0.9651
  48       0.8397   0.9940   0.9640
  49       0.8444   0.9946   0.9665
  50       0.8622   0.9944   0.9651
  51       0.8689   0.9945   0.9648
  52       0.8223   0.9950   0.9666
  53       0.8182   0.9946   0.9650
  54       0.8192   0.9946   0.9646
  55       0.8736   0.9747   0.9212
  56       0.8729   0.9740   0.9210
  57       0.8739   0.9736   0.9199
  58       0.8608   0.9934   0.9644
  59       0.8528   0.9909   0.9544
  60       0.8565   0.9938   0.9648
  61       0.8329   0.9926   0.9606
  62       0.8510   0.9949   0.9692
  63       0.8563   0.9910   0.9532
  64       0.8206   0.9923   0.9587
  65       0.8366   0.9948   0.9677
  66       0.8423   0.9948   0.9671
  67       0.8307   0.9943   0.9655
  68       0.8111   0.9941   0.9640
  69       0.8133   0.9928   0.9583
  70       0.8195   0.9954   0.9683
  71       0.8244   0.9954   0.9678
  72       0.8236   0.9954   0.9676
