Program:    MAESPA                                                                          
Water balance parameters:Example water balance parameters.                      
                                                                                
Half-hourly water and heat balance components.
wsoil: total soil water storage                       mm
wsoilroot: soil water storage in rooted zone          mm
ppt : precipitation                                   mm
canopystore : storage of intercepted rain             mm
evapstore : evaporation of wet canopy                 mm
drainstore : drainage of wet canopy                   mm
tfall : throughfall of rain                           mm
et : modelled canopy transpiration                    mm
etmeas: measured ET, if provided in input             mm
discharge: drainage at bottom of profile              mm
overflow: over-land flow                              mm
weightedswp: soil water potential weighted by roots  MPa
ktot: soil to leaf hydr. cond.        mmol m-2 s-1 MPa-1
drythick: thickness of dry surface layer              mm
soilevap: soil evaporation                            mm
soilmoist: measured soil water content      (units vary)
fsoil: soil water modifier function                (0-1)
qh: soil sensible heat flux                        W m-2
qe: soil latent heat flux                          W m-2
qn: soil net radiation                             W m-2
qc: soil heat transport                            W m-2
rglobund: net radiation underneath canopy          W m-2
rglobabv: net radiation above canopy               W m-2
radinterc: total radiation intercepted by canopy   W m-2
rnet: net radiation above the canopy               W m-2
totlai: leaf area index                           m2 m-2
tair: air temperature                              deg C
soilt1, soilt2: soil T in 1st and 2nd layer        deg C
fracw1,fracw2: water content 1st and 2nd layer    m3 m-3
FracaPAR: fraction of absorbed PAR
                                                                                
Columns: day hour wsoil wsoilroot ppt canopystore         evapstore drainstore tfall et etmeas discharge overflow  weightedswp ktot drythick soilevap                 soilmoist fsoil qh qe qn qc rglobund                     rglobabv radinterc rnet totlai tair soilt1 soilt2        fracw1 fracw2 fracaPAR
      0      0      388.4601      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000
      1      1      388.4570       194.2270         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       346.4728       336.3755       206.2609       336.3755        14.8803         7.3168         8.4827         8.4827         0.1942         0.1942         0.0000
      1      2      388.4540       194.2240         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       345.4213       335.3319       206.2041       335.3319        14.8803         7.1056         8.2984         8.2984         0.1942         0.1942         0.0000
      1      3      388.4510       194.2209         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       344.3658       334.2916       206.9802       334.2916        14.8803         6.8929         8.1480         8.1480         0.1941         0.1942         0.0000
      1      4      388.4479       194.2179         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       343.5834       333.5106       206.8480       333.5106        14.8803         6.7355         8.0077         8.0077         0.1941         0.1942         0.0000
      1      5      388.4449       194.2149         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       342.8330       332.7639       206.7399       332.7639        14.8803         6.5790         7.8687         7.8687         0.1941         0.1942         0.0000
      1      6      388.4419       194.2119         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       355.8107       345.7291       205.6392       345.7291        14.8803         6.4899         7.7463         7.7463         0.1940         0.1942         0.0000
      1      7      388.4388       194.2088         0.0000         0.0000         0.0000         0.0000         0.0000         0.3051         0.0000         0.0030         0.0000         0.0000         1.9902         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       212.7409       402.3554       383.1066       385.7859        14.8803         6.6359         7.6979         7.6979         0.1940         0.1942         3.9775
      1      8      388.4358       194.2058         0.0000         0.0000         0.0000         0.0000         0.0000         0.5969         0.0000         0.0030         0.0000         0.0000         1.9902         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       -10.8033       508.3166       670.4291       465.4800        14.8803         7.0751         7.8396         7.8396         0.1940         0.1942         4.1618
      1      9      390.4347       196.2046         3.2107         0.5388         0.6700         0.0755         2.0019         0.8956         0.0000         0.0030         0.0000         0.0000         1.9902         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -306.8152       636.8689      1042.8729       562.8521        14.8803         7.7190         8.2171         8.2171         0.2140         0.1942         4.3283
      1     10      390.4420       196.2120         0.0000         0.0046         0.5237         0.0104         0.0104         1.0871         0.0000         0.0030         0.0000         0.0000         1.9968         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -432.6290       753.3649      1250.6586       654.4749        14.8803         8.4408         8.8662         8.8662         0.2140         0.1943         3.8928
      1     11      390.4390       196.2090         0.0000         0.0000         0.0046         0.0000         0.0000         1.2677         0.0000         0.0030         0.0000         0.0000         1.9968         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -552.6492       830.0387      1439.2982       717.0049        14.8803         9.1161         9.8758         9.8758         0.2139         0.1944         3.8654
      1     12      390.4360       196.2060         0.0000         0.0000         0.0000         0.0000         0.0000         1.3655         0.0000         0.0030         0.0000         0.0000         1.9968         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -592.8470       864.4938      1513.8187       745.8798        14.8803         9.6553        10.6129        10.6129         0.2138         0.1944         3.8284
      1     13      390.4330       196.2029         0.0000         0.0000         0.0000         0.0000         0.0000         1.4464         0.0000         0.0030         0.0000         0.0000         1.9968         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -651.3960       850.4918      1568.4324       735.0009        14.8803        10.1003        11.1931        11.1931         0.2137         0.1945         4.1156
      1     14      390.4299       196.1999         0.0000         0.0000         0.0000         0.0000         0.0000         1.3680         0.0000         0.0030         0.0000         0.0000         1.9968         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -531.9888       811.4905      1421.2069       703.1835        14.8803        10.3990        11.6157        11.6157         0.2136         0.1945         3.9699
      1     15      390.4269       196.1969         0.0000         0.0000         0.0000         0.0000         0.0000         1.2172         0.0000         0.0030         0.0000         0.0000         1.9968         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -375.8531       719.8866      1200.3910       630.4564        14.8803        10.4982        11.7530        11.7530         0.2135         0.1946         4.0479
      1     16      390.4239       196.1938         0.0000         0.0000         0.0000         0.0000         0.0000         1.0413         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000      -228.8203       627.3082       976.3685       557.0909        14.8803        10.5000        11.5940        11.5940         0.2134         0.1947         4.1914
      1     17      390.4208       196.1908         0.0000         0.0000         0.0000         0.0000         0.0000         0.6946         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        52.4089       508.5925       609.1704       465.8513        14.8803        10.2365        11.3242        11.3242         0.2134         0.1947         3.7864
      1     18      390.4178       196.1878         0.0000         0.0000         0.0000         0.0000         0.0000         0.4129         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       215.3179       426.2272       416.2566       408.0945        14.8803         9.7440        10.8646        10.8646         0.2133         0.1948         3.9817
      1     19      390.4148       196.1848         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       356.9958       365.0396       212.7263       346.9070        14.8803         9.2091        10.3776        10.3776         0.2132         0.1948         0.0000
      1     20      390.4118       196.1817         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       336.1150       344.1430       210.6086       326.0104        14.8803         8.7691         9.9132         9.9132         0.2131         0.1949         0.0000
      1     21      390.4087       196.1787         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       334.0157       342.0455       207.6540       323.9129        14.8803         8.4448         9.5089         9.5089         0.2130         0.1949         0.0000
      1     22      390.4057       196.1757         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       332.5291       340.5409       205.7840       322.4083        14.8803         8.1525         9.1809         9.1809         0.2129         0.1950         0.0000
      1     23      390.4027       196.1727         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       330.9386       338.9617       205.7790       320.8290        14.8803         7.8358         8.9078         8.9078         0.2128         0.1951         0.0000
      1     24      390.3997       196.1696         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9967         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       329.5295       337.5533       205.9325       319.4207        14.8803         7.5553         8.6743         8.6743         0.2127         0.1951         0.0000
