   1       0.8407   0.2906   0.1888
   2       0.8847   0.3198   0.2137
   3       0.9331   0.3438   0.2383
   4       0.6667   0.3217   0.2059
   5       0.7378   0.3559   0.2340
   6       0.8216   0.3983   0.2591
   7       0.5620   0.3623   0.2359
   8       0.6396   0.4079   0.2647
   9       0.7337   0.4590   0.3014
  10       0.4946   0.4338   0.2698
  11       0.5688   0.4936   0.3160
  12       0.6598   0.5668   0.3617
  13       0.4554   0.5117   0.3106
  14       0.5175   0.5718   0.3474
  15       0.5930   0.6281   0.3806
  16       0.4494   0.6753   0.4348
  17       0.4845   0.6989   0.4366
  18       0.5247   0.7243   0.4483
  19       0.8407   0.2865   0.1836
  20       0.8847   0.3080   0.2046
  21       0.9331   0.3381   0.2323
  22       0.6667   0.3077   0.1821
  23       0.7378   0.3320   0.1966
  24       0.8216   0.3753   0.2260
  25       0.5620   0.3605   0.2174
  26       0.6396   0.3885   0.2329
  27       0.7337   0.4516   0.2741
  28       0.4946   0.4132   0.2399
  29       0.5688   0.4745   0.2872
  30       0.6599   0.5184   0.3155
  31       0.4554   0.5062   0.3062
  32       0.5175   0.5570   0.3297
  33       0.5930   0.6292   0.3792
  34       0.4494   0.6712   0.4586
  35       0.4845   0.7027   0.4666
  36       0.5247   0.7366   0.4840
  37       0.8407   0.2847   0.1741
  38       0.8847   0.3067   0.1907
  39       0.9331   0.3263   0.2037
  40       0.6667   0.3077   0.1821
  41       0.7378   0.3320   0.1966
  42       0.8216   0.3753   0.2260
  43       0.5620   0.3515   0.1979
  44       0.6396   0.3906   0.2225
  45       0.7338   0.4301   0.2525
  46       0.4946   0.4132   0.2399
  47       0.5688   0.4745   0.2872
  48       0.6599   0.5184   0.3155
  49       0.4554   0.5226   0.3339
  50       0.5175   0.5554   0.3516
  51       0.5930   0.5981   0.3537
  52       0.4494   0.6712   0.4586
  53       0.4845   0.7027   0.4666
  54       0.5247   0.7366   0.4840
  55       0.8407   0.2865   0.1836
  56       0.8847   0.3080   0.2046
  57       0.9331   0.3381   0.2323
  58       0.6667   0.3217   0.2059
  59       0.7378   0.3559   0.2340
  60       0.8216   0.3983   0.2591
  61       0.5620   0.3605   0.2174
  62       0.6396   0.3885   0.2329
  63       0.7337   0.4516   0.2741
  64       0.4946   0.4338   0.2698
  65       0.5688   0.4936   0.3160
  66       0.6598   0.5668   0.3617
  67       0.4554   0.5062   0.3062
  68       0.5175   0.5570   0.3297
  69       0.5930   0.6292   0.3793
  70       0.4494   0.6753   0.4348
  71       0.4845   0.6989   0.4366
  72       0.5247   0.7243   0.4483
