   1       0.8318   0.9980   0.9825
   2       0.8207   0.9981   0.9826
   3       0.8174   0.9982   0.9828
   4       0.8223   0.9981   0.9826
   5       0.8111   0.9984   0.9829
   6       0.8023   0.9986   0.9833
   7       0.8094   0.9984   0.9829
   8       0.8092   0.9986   0.9832
   9       0.7907   0.9989   0.9834
  10       0.8119   0.9987   0.9833
  11       0.7832   0.9990   0.9836
  12       0.7914   0.9992   0.9839
  13       0.8044   0.9991   0.9838
  14       0.7993   0.9993   0.9840
  15       0.7914   0.9995   0.9842
  16       0.7881   0.9996   0.9844
  17       0.7842   0.9997   0.9845
  18       0.7823   0.9998   0.9846
  19       0.8322   0.9980   0.9824
  20       0.8215   0.9981   0.9826
  21       0.8196   0.9982   0.9828
  22       0.8172   0.9980   0.9824
  23       0.8146   0.9982   0.9826
  24       0.8218   0.9984   0.9828
  25       0.8225   0.9984   0.9829
  26       0.7877   0.9986   0.9832
  27       0.7827   0.9989   0.9834
  28       0.8137   0.9987   0.9833
  29       0.8020   0.9989   0.9835
  30       0.7911   0.9992   0.9837
  31       0.7917   0.9991   0.9838
  32       0.7886   0.9993   0.9840
  33       0.7933   0.9995   0.9842
  34       0.7851   0.9996   0.9844
  35       0.7911   0.9997   0.9845
  36       0.7933   0.9998   0.9846
  37       0.8438   0.9979   0.9823
  38       0.8518   0.9980   0.9824
  39       0.8589   0.9981   0.9824
  40       0.8267   0.9980   0.9823
  41       0.8251   0.9982   0.9825
  42       0.8292   0.9984   0.9826
  43       0.8238   0.9983   0.9827
  44       0.8314   0.9985   0.9828
  45       0.8406   0.9987   0.9830
  46       0.8115   0.9987   0.9833
  47       0.8126   0.9989   0.9834
  48       0.7999   0.9991   0.9836
  49       0.8196   0.9991   0.9837
  50       0.8465   0.9993   0.9839
  51       0.8402   0.9995   0.9841
  52       0.7927   0.9996   0.9844
  53       0.7959   0.9997   0.9845
  54       0.7946   0.9998   0.9846
  55       0.8462   0.9979   0.9824
  56       0.8461   0.9980   0.9825
  57       0.8453   0.9981   0.9826
  58       0.8356   0.9981   0.9825
  59       0.8464   0.9983   0.9827
  60       0.8434   0.9985   0.9830
  61       0.8236   0.9984   0.9828
  62       0.8118   0.9986   0.9830
  63       0.8158   0.9988   0.9832
  64       0.8116   0.9987   0.9833
  65       0.8090   0.9989   0.9835
  66       0.8135   0.9992   0.9837
  67       0.7990   0.9991   0.9838
  68       0.7937   0.9993   0.9840
  69       0.7997   0.9995   0.9842
  70       0.7947   0.9996   0.9844
  71       0.7841   0.9997   0.9845
  72       0.7890   0.9998   0.9846
