   1       0.8336   0.2286   0.1203
   2       0.8795   0.2452   0.1358
   3       0.9301   0.2670   0.1514
   4       0.6433   0.2916   0.1583
   5       0.7160   0.3101   0.1637
   6       0.7955   0.3585   0.1928
   7       0.5137   0.3432   0.1871
   8       0.5784   0.4107   0.2324
   9       0.6415   0.4565   0.2586
  10       0.4178   0.4500   0.2679
  11       0.4722   0.5254   0.3195
  12       0.5381   0.6070   0.3705
  13       0.3545   0.5619   0.3684
  14       0.3977   0.6425   0.4272
  15       0.4437   0.7247   0.4794
  16       0.3135   0.7516   0.5675
  17       0.3176   0.8149   0.6285
  18       0.3370   0.8697   0.6663
  19       0.8336   0.2417   0.1279
  20       0.8780   0.2491   0.1329
  21       0.9277   0.2608   0.1408
  22       0.6457   0.2949   0.1656
  23       0.7159   0.3141   0.1746
  24       0.8009   0.3447   0.1916
  25       0.5176   0.3620   0.2057
  26       0.5798   0.3996   0.2270
  27       0.6515   0.4529   0.2598
  28       0.4330   0.4439   0.2710
  29       0.4882   0.4839   0.2970
  30       0.5550   0.5519   0.3409
  31       0.3581   0.5691   0.3838
  32       0.3898   0.6180   0.4129
  33       0.4337   0.6941   0.4655
  34       0.3317   0.7449   0.5556
  35       0.3603   0.7641   0.5658
  36       0.3859   0.8013   0.6070
  37       0.8336   0.2466   0.1347
  38       0.8795   0.2548   0.1383
  39       0.9301   0.2688   0.1491
  40       0.6494   0.2893   0.1597
  41       0.7203   0.2938   0.1657
  42       0.8062   0.3127   0.1766
  43       0.5284   0.3541   0.2021
  44       0.6085   0.3794   0.2190
  45       0.6976   0.4275   0.2469
  46       0.4422   0.4230   0.2511
  47       0.5144   0.4367   0.2547
  48       0.6037   0.4765   0.2699
  49       0.3780   0.5619   0.3672
  50       0.4334   0.5867   0.3919
  51       0.4991   0.6262   0.4199
  52       0.3348   0.7441   0.5530
  53       0.3749   0.7616   0.5596
  54       0.4137   0.7927   0.5814
  55       0.8336   0.2373   0.1304
  56       0.8780   0.2509   0.1435
  57       0.9277   0.2602   0.1526
  58       0.6476   0.2810   0.1508
  59       0.7228   0.3111   0.1727
  60       0.8043   0.3681   0.2174
  61       0.5263   0.3393   0.1886
  62       0.6025   0.3518   0.1958
  63       0.6926   0.3802   0.2175
  64       0.4330   0.4302   0.2525
  65       0.5000   0.4801   0.2854
  66       0.5725   0.5529   0.3295
  67       0.3817   0.5478   0.3482
  68       0.4367   0.5625   0.3498
  69       0.5014   0.6102   0.3739
  70       0.3203   0.7503   0.5602
  71       0.3448   0.7829   0.5766
  72       0.3758   0.8294   0.6100
