Program:    MAESPA                                                                          
Water balance parameters:Example water balance parameters. WD2                  
                                                                                
Half-hourly water and heat balance components.
wsoil: total soil water storage                       mm
wsoilroot: soil water storage in rooted zone          mm
ppt : precipitation                                   mm
canopystore : storage of intercepted rain             mm
evapstore : evaporation of wet canopy                 mm
drainstore : drainage of wet canopy                   mm
tfall : throughfall of rain                           mm
et : modelled canopy transpiration                    mm
etmeas: measured ET, if provided in input             mm
discharge: drainage at bottom of profile              mm
overflow: over-land flow                              mm
weightedswp: soil water potential weighted by roots  MPa
ktot: soil to leaf hydr. cond.        mmol m-2 s-1 MPa-1
drythick: thickness of dry surface layer              mm
soilevap: soil evaporation                            mm
soilmoist: measured soil water content      (units vary)
fsoil: soil water modifier function                (0-1)
qh: soil sensible heat flux                        W m-2
qe: soil latent heat flux                          W m-2
qn: soil net radiation                             W m-2
qc: soil heat transport                            W m-2
rglobund: net radiation underneath canopy          W m-2
rglobabv: net radiation above canopy               W m-2
radinterc: total radiation intercepted by canopy   W m-2
rnet: net radiation above the canopy               W m-2
totlai: leaf area index                           m2 m-2
tair: air temperature                              deg C
soilt1, soilt2: soil T in 1st and 2nd layer        deg C
fracw1,fracw2: water content 1st and 2nd layer    m3 m-3
FracaPAR: fraction of absorbed PAR
                                                                                
Columns: day hour wsoil wsoilroot ppt canopystore         evapstore drainstore tfall et etmeas discharge overflow  weightedswp ktot drythick soilevap                 soilmoist fsoil qh qe qn qc rglobund                     rglobabv radinterc rnet totlai tair soilt1 soilt2        fracw1 fracw2 fracaPAR
      0      0      183.9400      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000
      1      1      185.2439        98.1889         2.0200         0.6570         0.0591         0.0919         1.3039         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       348.9696       336.3755        95.6241       336.3755         6.6521         7.3168         8.4827         8.4827         0.1073         0.0981         0.0000
      1      2      186.9778        99.9228         2.0200         0.8640         0.0791         0.5219         1.7339         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       347.9162       335.3319        95.5342       335.3319         6.6521         7.1056         8.2984         8.2984         0.1247         0.0981         0.0000
      1      3      188.8971       101.8421         2.0200         0.8859         0.0788         0.7073         1.9193         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       346.8569       334.2916        95.7257       334.2916         6.6521         6.8929         8.1480         8.1480         0.1439         0.0981         0.0000
      1      4      189.0413       101.9863         0.0000         0.1474         0.5943         0.1441         0.1441         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       346.0745       333.5106        95.6294       333.5106         6.6521         6.7355         8.0077         8.0077         0.1453         0.0981         0.0000
      1      5      190.4205       103.3655         2.0200         0.7185         0.0697         0.1673         1.3793         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       345.3232       332.7639        95.5414       332.7639         6.6521         6.5790         7.8687         7.8687         0.1591         0.0981         0.0000
      1      6      194.0150       106.9600         4.0400         1.0865         0.0774         1.1705         3.5945         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       358.3036       345.7291        95.1408       345.7291         6.6521         6.4899         7.7463         7.7463         0.1950         0.0981         0.0000
      1      7      194.2724       107.2174         0.0000         0.1743         0.6549         0.2573         0.2573         0.0835         0.0000         0.0000         0.0000         0.0000         1.9959         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       351.4010       402.3554       140.4046       385.1500         6.6521         6.6359         7.6979         7.6979         0.1976         0.0981         0.9478
      1      8      194.2724       107.2174         0.0000         0.0210         0.1533         0.0000         0.0000         0.1715         0.0000         0.0000         0.0000         0.0000         1.9964         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       368.2935       508.3166       202.0741       463.8876         6.6521         7.0751         7.8396         7.8396         0.1975         0.0981         0.8887
      1      9      194.2724       107.2174         0.0000         0.0019         0.0191         0.0000         0.0000         0.2513         0.0000         0.0000         0.0000         0.0000         1.9964         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       399.3739       636.8689       268.4730       560.1088         6.6521         7.7190         8.2171         8.2171         0.1975         0.0982         0.8239
      1     10      194.2724       107.2174         0.0000         0.0001         0.0018         0.0000         0.0000         0.3862         0.0000         0.0000         0.0000         0.0000         1.9964         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       348.6547       753.3649       412.2578       651.2474         6.6521         8.4408         8.8662         8.8662         0.1975         0.0982         1.1139
      1     11      195.5419       108.4869         2.0200         0.5090         0.2415         0.0576         1.2696         0.4041         0.0000         0.0000         0.0000         0.0000         1.9964         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       424.8282       830.0387       402.8555       713.8384         6.6521         9.1161         9.8758         9.8758         0.2101         0.0982         0.8872
      1     12      195.5516       108.4966         0.0000         0.0137         0.4856         0.0096         0.0096         0.4281         0.0000         0.0000         0.0000         0.0000         1.9982         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       450.0294       864.4938       409.2299       742.8964         6.6521         9.6553        10.6129        10.6129         0.2102         0.0983         0.8385
      1     13      196.8149       109.7599         2.0200         0.4779         0.2926         0.0513         1.2633         0.4974         0.0000         0.0000         0.0000         0.0000         1.9982         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       376.2355       850.4918       473.4907       731.9321         6.6521        10.1003        11.1931        11.1931         0.2227         0.0984         1.0668
      1     14      196.8210       109.7660         0.0000         0.0091         0.4627         0.0061         0.0061         0.4604         0.0000         0.0000         0.0000         0.0000         1.9991         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       400.2474       811.4905       418.9489       699.9525         6.6521        10.3990        11.6157        11.6157         0.2226         0.0985         0.9776
      1     15      198.0943       111.0393         2.0200         0.5398         0.2160         0.0613         1.2733         0.3911         0.0000         0.0000         0.0000         0.0000         1.9991         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       406.8997       719.8866       339.1979       627.3705         6.6521        10.4982        11.7530        11.7530         0.2352         0.0987         0.9073
      1     16      199.6474       112.5924         2.0200         0.7647         0.2419         0.3411         1.5531         0.3213         0.0000         0.0000         0.0000         0.0000         1.9995         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       397.0523       627.3082       274.8922       554.5512         6.6521        10.5000        11.5940        11.5940         0.2505         0.0989         0.8915
      1     17      203.2155       116.1605         4.0400         1.0705         0.1660         1.1442         3.5682         0.2027         0.0000         0.0000         0.0000         0.0000         1.9998         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       391.4476       508.5925       189.0093       464.4188         6.6521        10.2365        11.3242        11.3242         0.2856         0.0995         0.7947
      1     18      203.4230       116.3681         0.0000         0.0959         0.7671         0.2075         0.2075         0.1182         0.0000         0.0000         0.0000         0.0000         1.9999         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       367.0792       426.2272       151.7467       407.3796         6.6521         9.7440        10.8646        10.8646         0.2852         0.1020         0.9653
      1     19      204.7702       117.7152         2.0200         0.6963         0.0725         0.1351         1.3471         0.0000         0.0000         0.0000         0.0000         0.0000         1.9999         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       358.7756       365.0396        98.4447       346.1920         6.6521         9.2091        10.3776        10.3776         0.2963         0.1044         0.0000
      1     20      204.8277       117.7728         0.0000         0.0730         0.5657         0.0576         0.0576         0.0000         0.0000         0.0000         0.0000         0.0000         1.9999         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       337.8988       344.1430        97.5818       325.2954         6.6521         8.7691         9.9132         9.9132         0.2932         0.1080         0.0000
