   1       0.6935   0.6817   0.4054
   2       0.6863   0.6734   0.4032
   3       0.6866   0.6713   0.4050
   4       0.6470   0.7556   0.4833
   5       0.6476   0.7459   0.4738
   6       0.6442   0.7405   0.4718
   7       0.5928   0.8153   0.5514
   8       0.6034   0.7909   0.5397
   9       0.5992   0.7533   0.5140
  10       0.5476   0.8799   0.6750
  11       0.5402   0.8738   0.6718
  12       0.5304   0.8710   0.6672
  13       0.5052   0.9338   0.7886
  14       0.5257   0.9223   0.7712
  15       0.5176   0.8979   0.7402
  16       0.4705   0.9773   0.9042
  17       0.4650   0.9730   0.8978
  18       0.4627   0.9735   0.9003
  19       0.6920   0.6769   0.3949
  20       0.6919   0.6649   0.3837
  21       0.6908   0.6595   0.3783
  22       0.6377   0.7596   0.4821
  23       0.6347   0.7385   0.4466
  24       0.6378   0.7179   0.4327
  25       0.5976   0.8213   0.5609
  26       0.5650   0.8114   0.5483
  27       0.5388   0.7844   0.5296
  28       0.5609   0.8914   0.6846
  29       0.5529   0.8858   0.6702
  30       0.5411   0.8733   0.6601
  31       0.5142   0.9387   0.7976
  32       0.4832   0.9401   0.7942
  33       0.4692   0.9370   0.7866
  34       0.4704   0.9774   0.8993
  35       0.4718   0.9787   0.9039
  36       0.4824   0.9778   0.9001
  37       0.6952   0.6917   0.4105
  38       0.7016   0.6761   0.3962
  39       0.6998   0.6717   0.3901
  40       0.6397   0.7345   0.4589
  41       0.6607   0.7202   0.4365
  42       0.6642   0.6994   0.4175
  43       0.5948   0.8340   0.5747
  44       0.5994   0.8132   0.5486
  45       0.5892   0.7935   0.5234
  46       0.5619   0.8865   0.6848
  47       0.5670   0.8778   0.6713
  48       0.5556   0.8606   0.6520
  49       0.5375   0.9449   0.8035
  50       0.5243   0.9539   0.8102
  51       0.5038   0.9521   0.8129
  52       0.4822   0.9770   0.8976
  53       0.4749   0.9792   0.9060
  54       0.4741   0.9780   0.9009
  55       0.6947   0.6897   0.4119
  56       0.7014   0.6770   0.4074
  57       0.7016   0.6690   0.3990
  58       0.6480   0.7415   0.4722
  59       0.6443   0.7136   0.4531
  60       0.6400   0.6923   0.4385
  61       0.6028   0.7976   0.5430
  62       0.5920   0.7622   0.5095
  63       0.5894   0.7275   0.4879
  64       0.5606   0.8632   0.6534
  65       0.5528   0.8340   0.6239
  66       0.5624   0.8183   0.6069
  67       0.5090   0.9198   0.7598
  68       0.5157   0.9159   0.7416
  69       0.5046   0.9041   0.7281
  70       0.4717   0.9773   0.8989
  71       0.4828   0.9696   0.8870
  72       0.4927   0.9592   0.8659
