   1       0.5035   0.4385   0.4573
   2       0.5185   0.4766   0.5054
   3       0.5505   0.5188   0.5582
   4       0.3816   0.4526   0.4343
   5       0.4265   0.5122   0.4922
   6       0.4754   0.5869   0.5690
   7       0.3033   0.4935   0.4514
   8       0.3593   0.5688   0.5316
   9       0.4149   0.6599   0.6222
  10       0.2549   0.5620   0.5005
  11       0.3026   0.6396   0.5778
  12       0.3541   0.7338   0.6692
  13       0.2428   0.6667   0.5886
  14       0.2634   0.7378   0.6593
  15       0.2965   0.8216   0.7416
  16       0.2160   0.8407   0.7653
  17       0.2297   0.8847   0.8125
  18       0.2484   0.9331   0.8656
  19       0.5314   0.4359   0.4515
  20       0.5520   0.4679   0.4816
  21       0.5594   0.5077   0.5260
  22       0.3950   0.4519   0.4318
  23       0.4533   0.5092   0.4809
  24       0.4542   0.5819   0.5499
  25       0.3141   0.4933   0.4504
  26       0.3576   0.5688   0.5316
  27       0.4040   0.6598   0.6221
  28       0.2668   0.5620   0.5005
  29       0.2805   0.6396   0.5778
  30       0.3119   0.7337   0.6692
  31       0.2462   0.6667   0.5886
  32       0.2827   0.7378   0.6593
  33       0.3178   0.8216   0.7416
  34       0.2223   0.8407   0.7653
  35       0.2316   0.8847   0.8125
  36       0.2400   0.9331   0.8655
  37       0.5507   0.4287   0.4290
  38       0.5690   0.4564   0.4535
  39       0.5818   0.4876   0.4768
  40       0.4101   0.4519   0.4318
  41       0.4403   0.5059   0.4680
  42       0.4665   0.5777   0.5340
  43       0.3155   0.4921   0.4458
  44       0.3362   0.5647   0.5161
  45       0.3571   0.6547   0.6028
  46       0.2724   0.5620   0.5005
  47       0.2981   0.6396   0.5778
  48       0.3323   0.7337   0.6692
  49       0.2397   0.6667   0.5886
  50       0.2638   0.7378   0.6593
  51       0.2683   0.8216   0.7416
  52       0.2163   0.8407   0.7653
  53       0.2190   0.8847   0.8125
  54       0.2276   0.9331   0.8655
  55       0.5407   0.4329   0.4400
  56       0.5815   0.4646   0.4686
  57       0.5954   0.5036   0.5104
  58       0.3795   0.4530   0.4356
  59       0.4229   0.5155   0.5050
  60       0.4796   0.5914   0.5862
  61       0.3255   0.4933   0.4504
  62       0.3652   0.5688   0.5316
  63       0.4092   0.6598   0.6221
  64       0.2768   0.5620   0.5005
  65       0.3226   0.6396   0.5778
  66       0.3726   0.7338   0.6692
  67       0.2455   0.6667   0.5886
  68       0.2690   0.7378   0.6593
  69       0.2971   0.8216   0.7416
  70       0.2208   0.8407   0.7653
  71       0.2421   0.8847   0.8125
  72       0.2558   0.9331   0.8656
