Program:    MAESPA                                                                          
Control:    &control                                                                        
Trees:      Example trees file.                                                             
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   Example met file (Tumbarumba)                                                   
Water bal.: Example water balance parameters.                                               
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
      1  783    1       0.4994       0.1240       0.0689       0.0449       0.0026       0.0423       3.0612       0.2705       0.5096
      1  784    1       0.4940       0.1228       0.0689       0.0448       0.0026       0.0422       3.0241       0.2698       0.5047
      1  785    1       0.4766       0.1190       0.0693       0.0443       0.0026       0.0416       2.9580       0.2667       0.4866
      1  786    1       0.4769       0.1189       0.0699       0.0442       0.0026       0.0415       2.9330       0.2661       0.4883
      1  787    1       0.4948       0.1224       0.0697       0.0447       0.0026       0.0421       2.9847       0.2695       0.5072
      1  788    1       0.4950       0.1224       0.0698       0.0447       0.0026       0.0420       2.9886       0.2688       0.5073
      1  789    1       0.4969       0.1225       0.0704       0.0448       0.0026       0.0422       3.0088       0.2701       0.5086
      1  790    1       0.5021       0.1235       0.0704       0.0450       0.0026       0.0423       3.0178       0.2709       0.5144
      1  791    1       0.5026       0.1236       0.0704       0.0449       0.0026       0.0423       3.0176       0.2708       0.5150
      1  792    1       0.5031       0.1237       0.0704       0.0450       0.0026       0.0423       3.0129       0.2709       0.5158
      1  828    1       0.5003       0.1238       0.0694       0.0449       0.0026       0.0423       3.0489       0.2705       0.5111
      1  829    1       0.5088       0.1253       0.0698       0.0451       0.0026       0.0425       3.0393       0.2715       0.5216
      1  830    1       0.5222       0.1277       0.0704       0.0454       0.0026       0.0427       3.0560       0.2733       0.5370
      1  831    1       0.5093       0.1250       0.0704       0.0451       0.0026       0.0425       3.0372       0.2717       0.5222
      1  832    1       0.5152       0.1262       0.0705       0.0453       0.0026       0.0426       3.0239       0.2726       0.5300
      1  833    1       0.5151       0.1248       0.0724       0.0453       0.0026       0.0426       3.0032       0.2725       0.5301
      1  834    1       0.5173       0.1253       0.0724       0.0453       0.0026       0.0427       2.9909       0.2728       0.5334
      1  835    1       0.5290       0.1275       0.0726       0.0455       0.0026       0.0429       2.9718       0.2741       0.5482
      1  836    1       0.5134       0.1245       0.0724       0.0452       0.0026       0.0426       2.9910       0.2723       0.5286
      1  837    1       0.5200       0.1267       0.0711       0.0454       0.0026       0.0427       3.0077       0.2732       0.5362
      1  873    1       0.5009       0.1232       0.0712       0.0448       0.0026       0.0422       2.9826       0.2700       0.5149
      1  874    1       0.5102       0.1238       0.0724       0.0450       0.0026       0.0424       2.9582       0.2710       0.5262
      1  875    1       0.5150       0.1229       0.0748       0.0451       0.0026       0.0425       2.9261       0.2713       0.5325
      1  876    1       0.5206       0.1259       0.0724       0.0453       0.0026       0.0427       2.9975       0.2727       0.5370
      1  877    1       0.5157       0.1249       0.0724       0.0452       0.0026       0.0426       3.0043       0.2722       0.5308
      1  878    1       0.5178       0.1265       0.0707       0.0453       0.0026       0.0427       3.0163       0.2728       0.5333
      1  879    1       0.4873       0.1204       0.0710       0.0446       0.0026       0.0420       2.9637       0.2688       0.4993
      1  880    1       0.4934       0.1218       0.0707       0.0448       0.0026       0.0422       2.9752       0.2699       0.5061
      1  881    1       0.5168       0.1266       0.0704       0.0453       0.0026       0.0426       3.0390       0.2726       0.5312
      1  882    1       0.5052       0.1247       0.0695       0.0450       0.0026       0.0423       3.0569       0.2708       0.5166
      1  918    1       0.5119       0.1256       0.0704       0.0451       0.0026       0.0425       3.0263       0.2720       0.5258
      1  919    1       0.5117       0.1255       0.0704       0.0452       0.0026       0.0425       3.0357       0.2721       0.5252
      1  920    1       0.5224       0.1277       0.0704       0.0453       0.0026       0.0427       3.0461       0.2727       0.5376
