     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      7.54       9.28      11.18      13.18      14.34      14.80      14.95      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      7.92       9.50      11.25      13.11      14.28      14.77      14.93      14.98      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      8.33       9.74      11.33      13.06      14.22      14.74      14.92      14.98      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      8.58       9.92      11.42      13.02      14.16      14.70      14.91      14.97      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      8.68      10.03      11.47      12.98      14.11      14.67      14.89      14.97      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      8.19       9.88      11.46      12.95      14.06      14.64      14.88      14.96      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      7.90       9.71      11.38      12.92      14.02      14.61      14.86      14.95      14.98      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      7.62       9.53      11.28      12.88      13.97      14.57      14.84      14.95      14.98      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      7.34       9.34      11.17      12.83      13.93      14.54      14.83      14.94      14.98      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
      7.07       9.15      11.05      12.78      13.88      14.51      14.81      14.93      14.98      14.99      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
     15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00      15.00
