   1       0.9996   0.4561   0.2260
   2       0.9997   0.4683   0.2424
   3       0.9998   0.4789   0.2488
   4       0.9991   0.5229   0.2748
   5       0.9993   0.5765   0.3208
   6       0.9995   0.5776   0.3235
   7       0.9988   0.5766   0.3148
   8       0.9990   0.6063   0.3447
   9       0.9992   0.6116   0.3419
  10       0.9775   0.6352   0.3577
  11       0.9799   0.6602   0.3895
  12       0.9813   0.6775   0.4099
  13       0.9349   0.7062   0.4210
  14       0.9357   0.7081   0.4229
  15       0.9367   0.6946   0.4233
  16       0.9094   0.7921   0.5016
  17       0.9095   0.7691   0.4936
  18       0.9133   0.7687   0.4971
  19       0.9996   0.5023   0.2572
  20       0.9997   0.5137   0.2696
  21       0.9998   0.5075   0.2647
  22       0.9991   0.5488   0.2906
  23       0.9993   0.5239   0.2814
  24       0.9995   0.4941   0.2614
  25       0.9988   0.6122   0.3447
  26       0.9990   0.5788   0.3162
  27       0.9992   0.5818   0.3261
  28       0.9800   0.6702   0.3850
  29       0.9808   0.6171   0.3578
  30       0.9832   0.5878   0.3387
  31       0.9376   0.7195   0.4359
  32       0.9398   0.7147   0.4394
  33       0.9408   0.6875   0.4239
  34       0.9071   0.7965   0.5094
  35       0.9038   0.7825   0.4959
  36       0.9026   0.7631   0.4727
  37       0.9996   0.5015   0.2485
  38       0.9997   0.5045   0.2516
  39       0.9998   0.4949   0.2464
  40       0.9991   0.5505   0.2809
  41       0.9993   0.5053   0.2507
  42       0.9995   0.4821   0.2397
  43       0.9988   0.5877   0.3262
  44       0.9990   0.5610   0.3052
  45       0.9992   0.5601   0.3120
  46       0.9826   0.6625   0.3800
  47       0.9840   0.6319   0.3583
  48       0.9791   0.6173   0.3510
  49       0.9319   0.7244   0.4284
  50       0.9470   0.6979   0.4084
  51       0.9547   0.6521   0.3768
  52       0.9065   0.8159   0.5244
  53       0.9047   0.8011   0.5069
  54       0.9015   0.7829   0.4859
  55       0.9996   0.4884   0.2411
  56       0.9997   0.5000   0.2483
  57       0.9998   0.4967   0.2494
  58       0.9991   0.5255   0.2690
  59       0.9993   0.5595   0.3029
  60       0.9995   0.5512   0.3013
  61       0.9988   0.5935   0.3166
  62       0.9969   0.5601   0.2897
  63       0.9958   0.5478   0.2917
  64       0.9743   0.6322   0.3508
  65       0.9747   0.6514   0.3624
  66       0.9742   0.6606   0.3758
  67       0.9263   0.7350   0.4457
  68       0.9194   0.7315   0.4371
  69       0.9130   0.7137   0.4229
  70       0.8934   0.8066   0.5113
  71       0.8829   0.8047   0.5170
  72       0.8812   0.8067   0.5242
