   1       0.6348   0.9983   0.9834
   2       0.6393   0.9984   0.9836
   3       0.6440   0.9985   0.9837
   4       0.6093   0.9983   0.9833
   5       0.6266   0.9985   0.9835
   6       0.6210   0.9987   0.9837
   7       0.6034   0.9985   0.9833
   8       0.6262   0.9987   0.9835
   9       0.6162   0.9990   0.9838
  10       0.5956   0.9988   0.9835
  11       0.6005   0.9990   0.9837
  12       0.6109   0.9992   0.9839
  13       0.5722   0.9991   0.9838
  14       0.5920   0.9993   0.9840
  15       0.5945   0.9995   0.9842
  16       0.5603   0.9996   0.9844
  17       0.5646   0.9997   0.9845
  18       0.5783   0.9998   0.9846
  19       0.6497   0.9983   0.9834
  20       0.6270   0.9984   0.9836
  21       0.6181   0.9985   0.9837
  22       0.6139   0.9983   0.9833
  23       0.5916   0.9985   0.9835
  24       0.5745   0.9987   0.9837
  25       0.5869   0.9985   0.9833
  26       0.5806   0.9987   0.9835
  27       0.5947   0.9990   0.9838
  28       0.5640   0.9988   0.9835
  29       0.5432   0.9990   0.9837
  30       0.5399   0.9992   0.9839
  31       0.5724   0.9991   0.9838
  32       0.5838   0.9993   0.9840
  33       0.5934   0.9995   0.9842
  34       0.5711   0.9996   0.9844
  35       0.5649   0.9997   0.9845
  36       0.5609   0.9998   0.9846
  37       0.6498   0.9983   0.9834
  38       0.6372   0.9984   0.9836
  39       0.6421   0.9985   0.9837
  40       0.6167   0.9983   0.9833
  41       0.6071   0.9985   0.9835
  42       0.5987   0.9987   0.9837
  43       0.5998   0.9985   0.9833
  44       0.5788   0.9987   0.9835
  45       0.5782   0.9990   0.9838
  46       0.5867   0.9988   0.9835
  47       0.5767   0.9990   0.9837
  48       0.5776   0.9992   0.9839
  49       0.5597   0.9991   0.9838
  50       0.5334   0.9993   0.9840
  51       0.5378   0.9995   0.9842
  52       0.5593   0.9996   0.9844
  53       0.5588   0.9997   0.9845
  54       0.5568   0.9998   0.9846
  55       0.6439   0.9983   0.9834
  56       0.6313   0.9984   0.9836
  57       0.6312   0.9985   0.9837
  58       0.6042   0.9983   0.9833
  59       0.6306   0.9985   0.9835
  60       0.6442   0.9987   0.9837
  61       0.6164   0.9985   0.9833
  62       0.6013   0.9987   0.9835
  63       0.6206   0.9990   0.9838
  64       0.6197   0.9988   0.9835
  65       0.5977   0.9990   0.9837
  66       0.6105   0.9992   0.9839
  67       0.5780   0.9991   0.9838
  68       0.5948   0.9993   0.9840
  69       0.6177   0.9995   0.9842
  70       0.5540   0.9996   0.9844
  71       0.5619   0.9997   0.9845
  72       0.5719   0.9998   0.9846
