Program:    MAESPA                                                                          
Water balance parameters:Example water balance parameters.                      
                                                                                
Half-hourly water and heat balance components.
wsoil: total soil water storage                       mm
wsoilroot: soil water storage in rooted zone          mm
ppt : precipitation                                   mm
canopystore : storage of intercepted rain             mm
evapstore : evaporation of wet canopy                 mm
drainstore : drainage of wet canopy                   mm
tfall : throughfall of rain                           mm
et : modelled canopy transpiration                    mm
etmeas: measured ET, if provided in input             mm
discharge: drainage at bottom of profile              mm
overflow: over-land flow                              mm
weightedswp: soil water potential weighted by roots  MPa
ktot: soil to leaf hydr. cond.        mmol m-2 s-1 MPa-1
drythick: thickness of dry surface layer              mm
soilevap: soil evaporation                            mm
soilmoist: measured soil water content      (units vary)
fsoil: soil water modifier function                (0-1)
qh: soil sensible heat flux                        W m-2
qe: soil latent heat flux                          W m-2
qn: soil net radiation                             W m-2
qc: soil heat transport                            W m-2
rglobund: net radiation underneath canopy          W m-2
rglobabv: net radiation above canopy               W m-2
radinterc: total radiation intercepted by canopy   W m-2
rnet: net radiation above the canopy               W m-2
totlai: leaf area index                           m2 m-2
tair: air temperature                              deg C
soilt1, soilt2: soil T in 1st and 2nd layer        deg C
fracw1,fracw2: water content 1st and 2nd layer    m3 m-3
FracaPAR: fraction of absorbed PAR
                                                                                
Columns: day hour wsoil wsoilroot ppt canopystore         evapstore drainstore tfall et etmeas discharge overflow  weightedswp ktot drythick soilevap                 soilmoist fsoil qh qe qn qc rglobund                     rglobabv radinterc rnet totlai tair soilt1 soilt2        fracw1 fracw2 fracaPAR
      0      0      388.4601      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000
      1      1      390.6728       196.4427         3.2107         0.9272         0.0678         0.2893         2.2157         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       347.5796       336.3755        96.4684       336.3755         7.3762         7.3168         8.4827         8.4827         0.2164         0.1942         0.0000
      1      2      390.8297       196.5996         0.0000         0.1372         0.6300         0.1599         0.1599         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       346.5275       335.3319        96.3634       335.3319         7.3762         7.1056         8.2984         8.2984         0.2179         0.1943         0.0000
      1      3      390.8267       196.5966         0.0000         0.0205         0.1167         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       345.4704       334.2916        96.5593       334.2916         7.3762         6.8929         8.1480         8.1480         0.2177         0.1944         0.0000
      1      4      390.8236       196.5936         0.0000         0.0032         0.0173         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       344.6881       333.5106        96.4463       333.5106         7.3762         6.7355         8.0077         8.0077         0.2176         0.1945         0.0000
      1      5      390.8206       196.5906         0.0000         0.0005         0.0027         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       343.9369       332.7639        96.3441       332.7639         7.3762         6.5790         7.8687         7.8687         0.2175         0.1946         0.0000
      1      6      390.8176       196.5875         0.0000         0.0001         0.0004         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       356.9160       345.7291        95.9062       345.7291         7.3762         6.4899         7.7463         7.7463         0.2174         0.1946         0.0000
      1      7      390.8145       196.5845         0.0000         0.0000         0.0001         0.0000         0.0000         0.1659         0.0000         0.0030         0.0000         0.0000         1.9987         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       291.2734       402.3554       199.5607       385.6390         7.3762         6.6359         7.6979         7.6979         0.2173         0.1947         2.3176
      1      8      390.8115       196.5815         0.0000         0.0000         0.0000         0.0000         0.0000         0.3235         0.0000         0.0030         0.0000         0.0000         1.9987         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       200.3879       508.3166       364.8009       465.1375         7.3762         7.0751         7.8396         7.8396         0.2172         0.1948         2.3993
      1      9      390.8085       196.5784         0.0000         0.0000         0.0000         0.0000         0.0000         0.4724         0.0000         0.0030         0.0000         0.0000         1.9987         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        90.0036       636.8689       565.7123       562.3068         7.3762         7.7190         8.2171         8.2171         0.2171         0.1949         2.4203
      1     10      390.8055       196.5754         0.0000         0.0000         0.0000         0.0000         0.0000         0.5894         0.0000         0.0030         0.0000         0.0000         1.9987         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        31.9037       753.3649       712.7636       654.0569         7.3762         8.4408         8.8662         8.8662         0.2170         0.1949         2.2979
      1     11      390.8024       196.5724         0.0000         0.0000         0.0000         0.0000         0.0000         0.6775         0.0000         0.0030         0.0000         0.0000         1.9987         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000         7.7006       830.0387       802.2662       716.7739         7.3762         9.1161         9.8758         9.8758         0.2169         0.1950         2.2207
      1     12      390.7994       196.5694         0.0000         0.0000         0.0000         0.0000         0.0000         0.7308         0.0000         0.0030         0.0000         0.0000         1.9986         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000         1.1100       864.4938       840.0646       745.7770         7.3762         9.6553        10.6129        10.6129         0.2167         0.1951         2.1892
      1     13      390.7964       196.5663         0.0000         0.0000         0.0000         0.0000         0.0000         0.7475         0.0000         0.0030         0.0000         0.0000         1.9986         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        10.7756       850.4918       822.0349       734.8180         7.3762        10.1003        11.1931        11.1931         0.2166         0.1952         2.1998
      1     14      390.7933       196.5633         0.0000         0.0000         0.0000         0.0000         0.0000         0.7347         0.0000         0.0030         0.0000         0.0000         1.9986         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        25.5846       811.4905       776.8340       702.8727         7.3762        10.3990        11.6157        11.6157         0.2165         0.1952         2.2375
      1     15      390.7903       196.5603         0.0000         0.0000         0.0000         0.0000         0.0000         0.6708         0.0000         0.0030         0.0000         0.0000         1.9986         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        63.9389       719.8866       668.2788       629.9789         7.3762        10.4982        11.7530        11.7530         0.2164         0.1953         2.3466
