Program:    MAESPA                                                                          
Control:    &control                                                                        
Trees:      Example trees file.                                                             
Structure:                                                                      Multispecies
Physiology:                                                                     Multispecies
Met data:   Example met file (Tumbarumba)                                                   
Water bal.: Example water balance parameters.                                               
                                                                                
DOY: simulation date
Tree: tree number
Spec: tree species number
absPAR:   absorbed PAR              MJ tree-1 d-1
absNIR:   absorbed NIR              MJ  tree-1 d-1
absTherm: absorbed thermal          MJ tree-1 d-1
totPs: gross photosynthesis         mol tree-1 d-1
totRf: daily foliar respiration     mol tree-1 d-1
netPs: photosyn. net of foliar resp   mol tree-1 d-1
totLE1: daily transpiration         mol H2O tree-1 d-1
totLE2: daily transpirn (CANOPY calc) mol H2O m-2 d-1
totH:  daily sensible heat flux     MJ tree-1 d-1
                                                                                
Columns: DOY Tree Spec absPAR absNIR absTherm totPs totRf netPs totLE1 totLE2 totH
      1 1147    1      55.1713      18.4484      25.9281       8.0157       0.7080       7.3078     715.3004      48.2990      53.2660
      1 1148    1      67.8225      21.0389      24.6290       9.0755       0.7080       8.3676     752.2429      54.7106      65.9175
      1 1149    1      90.7145      25.4777      23.1695      10.5469       0.7080       9.8389     793.6730      63.9042      90.2855
      1 1150    1      68.8683      20.6577      25.6048       9.3827       0.7080       8.6748     696.3295      56.4501      69.4484
      1 1151    1      58.8884      18.2761      27.7817       8.7920       0.7080       8.0841     619.9424      52.7729      61.7996
      1 1152    1      80.5433      22.5620      25.5908      10.0874       0.7080       9.3795     707.9219      60.8759      82.2924
      1 1153    1     100.7362      26.4532      24.3435      11.0342       0.7080      10.3262     748.9953      67.0250     103.6217
      1 1154    1      77.3225      22.2680      25.3734       9.9643       0.7080       9.2563     707.9946      60.1030      78.7801
      1 1155    1      81.8608      23.6201      23.7878      10.0790       0.7080       9.3710     766.0778      60.9340      81.2058
      1 1156    1      52.6276      17.8669      26.1910       7.9466       0.7080       7.2387     684.1293      47.9593      51.6605
      1 1157    1      79.3794      23.5084      23.5941       9.7596       0.7080       9.0516     810.5494      59.0898      76.6791
      1 1196    1      70.3928      21.6443      24.3058       9.1825       0.7080       8.4746     777.9137      55.4523      67.7706
      1 1197    1      75.9822      22.7263      23.7488       9.6052       0.7080       8.8972     785.7452      58.0027      73.6732
      1 1198    1      72.6139      21.7815      24.3113       9.4932       0.7080       8.7853     745.0270      57.2176      71.4391
      1 1199    1      58.1158      18.4041      26.5732       8.5686       0.7080       7.8607     657.6010      51.5204      58.8041
      1 1200    1      76.7943      22.1462      24.6891       9.8053       0.7080       9.0974     727.3875      59.1409      76.8116
      1 1201    1      61.4139      18.8848      26.9554       8.9115       0.7080       8.2036     652.5885      53.5878      62.9624
      1 1202    1     102.6023      27.6200      23.0296      11.1397       0.7080      10.4317     787.3787      67.7381     104.3841
