   1       0.5596   0.9831   0.9702
   2       0.5690   0.9842   0.9713
   3       0.5668   0.9853   0.9725
   4       0.5183   0.9834   0.9684
   5       0.5595   0.9853   0.9703
   6       0.5855   0.9874   0.9723
   7       0.5252   0.9850   0.9688
   8       0.5651   0.9873   0.9710
   9       0.5624   0.9897   0.9733
  10       0.5554   0.9877   0.9707
  11       0.5754   0.9899   0.9728
  12       0.5683   0.9923   0.9752
  13       0.5531   0.9913   0.9741
  14       0.5579   0.9932   0.9759
  15       0.5417   0.9952   0.9779
  16       0.5549   0.9963   0.9796
  17       0.5541   0.9973   0.9807
  18       0.5547   0.9984   0.9819
  19       0.5680   0.9831   0.9702
  20       0.5874   0.9842   0.9713
  21       0.5868   0.9853   0.9725
  22       0.5725   0.9834   0.9684
  23       0.5650   0.9853   0.9703
  24       0.5533   0.9874   0.9723
  25       0.5545   0.9850   0.9688
  26       0.5551   0.9873   0.9710
  27       0.5675   0.9897   0.9733
  28       0.5580   0.9877   0.9707
  29       0.5611   0.9899   0.9728
  30       0.5530   0.9923   0.9752
  31       0.5650   0.9913   0.9741
  32       0.5536   0.9932   0.9759
  33       0.5429   0.9952   0.9779
  34       0.5533   0.9963   0.9796
  35       0.5550   0.9973   0.9807
  36       0.5456   0.9984   0.9819
  37       0.5775   0.9831   0.9702
  38       0.5615   0.9842   0.9713
  39       0.5477   0.9853   0.9725
  40       0.5566   0.9834   0.9684
  41       0.5607   0.9853   0.9703
  42       0.5575   0.9874   0.9723
  43       0.5439   0.9850   0.9688
  44       0.5392   0.9873   0.9710
  45       0.5179   0.9897   0.9733
  46       0.5272   0.9877   0.9707
  47       0.5289   0.9899   0.9728
  48       0.5308   0.9923   0.9752
  49       0.5585   0.9913   0.9741
  50       0.5516   0.9932   0.9759
  51       0.5432   0.9952   0.9779
  52       0.5627   0.9963   0.9796
  53       0.5666   0.9973   0.9807
  54       0.5568   0.9984   0.9819
  55       0.5684   0.9831   0.9702
  56       0.5804   0.9842   0.9713
  57       0.5831   0.9853   0.9725
  58       0.5375   0.9834   0.9684
  59       0.5678   0.9853   0.9703
  60       0.5887   0.9874   0.9723
  61       0.5414   0.9850   0.9688
  62       0.5519   0.9873   0.9710
  63       0.5668   0.9897   0.9733
  64       0.5391   0.9877   0.9707
  65       0.5618   0.9899   0.9728
  66       0.5822   0.9923   0.9752
  67       0.5613   0.9913   0.9741
  68       0.5476   0.9932   0.9759
  69       0.5435   0.9952   0.9779
  70       0.5701   0.9963   0.9796
  71       0.5723   0.9973   0.9807
  72       0.5703   0.9984   0.9819
