   1       0.9329   0.9726   0.9386
   2       0.9344   0.9809   0.9487
   3       0.9373   0.9809   0.9488
   4       0.9234   0.9807   0.9498
   5       0.9278   0.9809   0.9513
   6       0.9313   0.9808   0.9500
   7       0.9073   0.9755   0.9483
   8       0.9079   0.9762   0.9517
   9       0.9046   0.9796   0.9587
  10       0.8988   0.9742   0.9440
  11       0.8986   0.9723   0.9329
  12       0.8945   0.9754   0.9381
  13       0.8990   0.9754   0.9421
  14       0.8995   0.9673   0.9220
  15       0.8970   0.9662   0.9190
  16       0.8903   0.9826   0.9499
  17       0.8923   0.9789   0.9360
  18       0.8940   0.9784   0.9341
  19       0.9327   0.9706   0.9363
  20       0.9340   0.9704   0.9366
  21       0.9352   0.9707   0.9375
  22       0.9209   0.9650   0.9305
  23       0.9220   0.9649   0.9311
  24       0.9234   0.9685   0.9296
  25       0.9081   0.9762   0.9496
  26       0.9138   0.9794   0.9520
  27       0.9256   0.9792   0.9398
  28       0.9011   0.9760   0.9470
  29       0.9017   0.9830   0.9514
  30       0.8960   0.9832   0.9521
  31       0.8946   0.9845   0.9536
  32       0.8999   0.9908   0.9514
  33       0.8974   0.9891   0.9444
  34       0.8807   0.9827   0.9454
  35       0.8781   0.9902   0.9505
  36       0.8775   0.9910   0.9506
  37       0.9305   0.9645   0.9287
  38       0.9291   0.9637   0.9277
  39       0.9290   0.9666   0.9265
  40       0.9205   0.9661   0.9319
  41       0.9214   0.9712   0.9388
  42       0.9228   0.9684   0.9361
  43       0.9077   0.9754   0.9463
  44       0.9014   0.9815   0.9527
  45       0.9005   0.9777   0.9477
  46       0.9052   0.9733   0.9438
  47       0.9065   0.9739   0.9511
  48       0.9067   0.9729   0.9521
  49       0.8916   0.9764   0.9436
  50       0.8826   0.9824   0.9478
  51       0.8821   0.9815   0.9444
  52       0.8830   0.9812   0.9432
  53       0.8811   0.9804   0.9386
  54       0.8809   0.9742   0.9305
  55       0.9290   0.9730   0.9391
  56       0.9284   0.9779   0.9457
  57       0.9289   0.9838   0.9534
  58       0.9220   0.9819   0.9513
  59       0.9271   0.9827   0.9536
  60       0.9296   0.9826   0.9522
  61       0.9080   0.9672   0.9387
  62       0.9135   0.9769   0.9572
  63       0.9251   0.9733   0.9437
  64       0.8995   0.9726   0.9421
  65       0.8990   0.9718   0.9428
  66       0.9006   0.9731   0.9472
  67       0.8945   0.9769   0.9444
  68       0.9041   0.9735   0.9423
  69       0.9043   0.9738   0.9460
  70       0.8902   0.9818   0.9490
  71       0.8921   0.9813   0.9486
  72       0.8938   0.9814   0.9489
