   1       0.7422   0.6235   0.3880
   2       0.7441   0.6339   0.3965
   3       0.7489   0.6462   0.4029
   4       0.7203   0.6502   0.4096
   5       0.7192   0.6672   0.4258
   6       0.7197   0.6775   0.4385
   7       0.7132   0.6996   0.4604
   8       0.7146   0.7009   0.4554
   9       0.7185   0.6769   0.4386
  10       0.6891   0.7076   0.4688
  11       0.7037   0.7331   0.4876
  12       0.7047   0.7301   0.4920
  13       0.6713   0.7624   0.5386
  14       0.7013   0.7522   0.5305
  15       0.6936   0.7575   0.5314
  16       0.6113   0.7922   0.5877
  17       0.6335   0.7825   0.5762
  18       0.6403   0.7745   0.5739
  19       0.7465   0.6265   0.3890
  20       0.7453   0.6407   0.4021
  21       0.7455   0.6423   0.4062
  22       0.7091   0.6496   0.4106
  23       0.6655   0.6533   0.4186
  24       0.6628   0.6392   0.4085
  25       0.7003   0.6666   0.4341
  26       0.6676   0.6548   0.4382
  27       0.6602   0.6575   0.4501
  28       0.6432   0.7229   0.4850
  29       0.5984   0.6919   0.4687
  30       0.5735   0.6741   0.4494
  31       0.6332   0.7399   0.5300
  32       0.6234   0.7120   0.5190
  33       0.6145   0.7112   0.5206
  34       0.5959   0.8045   0.5994
  35       0.5821   0.7787   0.5781
  36       0.5699   0.7706   0.5727
  37       0.7471   0.6145   0.3760
  38       0.7391   0.6014   0.3760
  39       0.7396   0.5995   0.3756
  40       0.7097   0.6367   0.3975
  41       0.7060   0.6187   0.3886
  42       0.7026   0.6228   0.3915
  43       0.6729   0.6682   0.4306
  44       0.6264   0.6363   0.4102
  45       0.5992   0.6252   0.3907
  46       0.6572   0.7256   0.4797
  47       0.6276   0.7110   0.4656
  48       0.6095   0.6859   0.4489
  49       0.6134   0.7742   0.5400
  50       0.5835   0.7664   0.5462
  51       0.5714   0.7372   0.5101
  52       0.6001   0.8031   0.5936
  53       0.5937   0.8041   0.5995
  54       0.5899   0.8024   0.5970
  55       0.7437   0.6122   0.3699
  56       0.7427   0.6008   0.3641
  57       0.7439   0.6102   0.3737
  58       0.7222   0.6423   0.3970
  59       0.7291   0.6410   0.3986
  60       0.7354   0.6353   0.4020
  61       0.7024   0.6959   0.4439
  62       0.7051   0.6705   0.4305
  63       0.7079   0.6796   0.4403
  64       0.6942   0.7261   0.4801
  65       0.7072   0.7155   0.4755
  66       0.7100   0.7265   0.4866
  67       0.6458   0.7675   0.5350
  68       0.6529   0.7653   0.5316
  69       0.6570   0.7684   0.5311
  70       0.6153   0.8010   0.5932
  71       0.6458   0.7882   0.5788
  72       0.6543   0.7865   0.5769
