   1       0.3013   0.3129   0.2387
   2       0.3240   0.3522   0.2744
   3       0.3309   0.3840   0.3051
   4       0.2402   0.3379   0.2362
   5       0.2564   0.4068   0.3002
   6       0.2679   0.4817   0.3625
   7       0.1817   0.4185   0.2969
   8       0.1897   0.4883   0.3650
   9       0.2026   0.5773   0.4346
  10       0.1432   0.4746   0.3282
  11       0.1523   0.5632   0.4254
  12       0.1683   0.6465   0.4838
  13       0.1146   0.5873   0.4203
  14       0.1234   0.6586   0.4932
  15       0.1263   0.7282   0.5427
  16       0.0951   0.7428   0.5572
  17       0.0967   0.7840   0.5994
  18       0.1032   0.8316   0.6381
  19       0.3005   0.3032   0.2229
  20       0.3171   0.3189   0.2221
  21       0.3315   0.3336   0.2277
  22       0.2295   0.3339   0.2316
  23       0.2368   0.3842   0.2650
  24       0.2589   0.4163   0.2777
  25       0.1803   0.3994   0.2742
  26       0.1785   0.4625   0.3296
  27       0.1843   0.5321   0.3659
  28       0.1417   0.4636   0.3177
  29       0.1485   0.5264   0.3605
  30       0.1524   0.6090   0.4273
  31       0.1121   0.5752   0.4090
  32       0.1184   0.6414   0.4748
  33       0.1234   0.7317   0.5579
  34       0.0963   0.7466   0.5585
  35       0.1021   0.7786   0.5873
  36       0.1028   0.8129   0.6212
  37       0.2940   0.3056   0.2306
  38       0.3008   0.3128   0.2253
  39       0.3092   0.3287   0.2308
  40       0.2210   0.3397   0.2336
  41       0.2232   0.3668   0.2525
  42       0.2394   0.3929   0.2636
  43       0.1718   0.3834   0.2572
  44       0.1902   0.4054   0.2703
  45       0.2136   0.4286   0.2755
  46       0.1409   0.4569   0.3101
  47       0.1462   0.4976   0.3482
  48       0.1593   0.5538   0.3879
  49       0.1187   0.5628   0.3971
  50       0.1136   0.6090   0.4350
  51       0.1168   0.6556   0.4588
  52       0.1059   0.7512   0.5742
  53       0.1066   0.7847   0.6040
  54       0.1135   0.8258   0.6454
  55       0.2983   0.3176   0.2447
  56       0.2918   0.3572   0.2864
  57       0.2969   0.3906   0.3136
  58       0.2262   0.3627   0.2672
  59       0.2334   0.4343   0.3359
  60       0.2445   0.4995   0.3906
  61       0.1771   0.3964   0.2700
  62       0.1901   0.4607   0.3195
  63       0.2038   0.5346   0.3722
  64       0.1376   0.4858   0.3490
  65       0.1522   0.5647   0.4206
  66       0.1677   0.6437   0.4723
  67       0.1200   0.5819   0.4149
  68       0.1396   0.6496   0.4740
  69       0.1578   0.7320   0.5376
  70       0.1050   0.7482   0.5724
  71       0.1132   0.7919   0.6262
  72       0.1203   0.8371   0.6649
