Program:    MAESPA                                                                          
Water balance parameters:Example water balance parameters.                      
                                                                                
Half-hourly water and heat balance components.
wsoil: total soil water storage                       mm
wsoilroot: soil water storage in rooted zone          mm
ppt : precipitation                                   mm
canopystore : storage of intercepted rain             mm
evapstore : evaporation of wet canopy                 mm
drainstore : drainage of wet canopy                   mm
tfall : throughfall of rain                           mm
et : modelled canopy transpiration                    mm
etmeas: measured ET, if provided in input             mm
discharge: drainage at bottom of profile              mm
overflow: over-land flow                              mm
weightedswp: soil water potential weighted by roots  MPa
ktot: soil to leaf hydr. cond.        mmol m-2 s-1 MPa-1
drythick: thickness of dry surface layer              mm
soilevap: soil evaporation                            mm
soilmoist: measured soil water content      (units vary)
fsoil: soil water modifier function                (0-1)
qh: soil sensible heat flux                        W m-2
qe: soil latent heat flux                          W m-2
qn: soil net radiation                             W m-2
qc: soil heat transport                            W m-2
rglobund: net radiation underneath canopy          W m-2
rglobabv: net radiation above canopy               W m-2
radinterc: total radiation intercepted by canopy   W m-2
rnet: net radiation above the canopy               W m-2
totlai: leaf area index                           m2 m-2
tair: air temperature                              deg C
soilt1, soilt2: soil T in 1st and 2nd layer        deg C
fracw1,fracw2: water content 1st and 2nd layer    m3 m-3
FracaPAR: fraction of absorbed PAR
                                                                                
Columns: day hour wsoil wsoilroot ppt canopystore         evapstore drainstore tfall et etmeas discharge overflow  weightedswp ktot drythick soilevap                 soilmoist fsoil qh qe qn qc rglobund                     rglobabv radinterc rnet totlai tair soilt1 soilt2        fracw1 fracw2 fracaPAR
      0      0      388.4601      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000      -999.0000
      1      1      388.4570       194.2270         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       347.7603       336.3755        95.8012       336.3755         7.3763         7.3168         8.4827         8.4827         0.1942         0.1942         0.0000
      1      2      388.4540       194.2240         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       346.7081       335.3319        95.6825       335.3319         7.3763         7.1056         8.2984         8.2984         0.1942         0.1942         0.0000
      1      3      388.4510       194.2209         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       345.6508       334.2916        95.8450       334.2916         7.3763         6.8929         8.1480         8.1480         0.1941         0.1942         0.0000
      1      4      388.4479       194.2179         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       344.8684       333.5106        95.7237       333.5106         7.3763         6.7355         8.0077         8.0077         0.1941         0.1942         0.0000
      1      5      388.4449       194.2149         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       344.1172       332.7639        95.6130       332.7639         7.3763         6.5790         7.8687         7.8687         0.1941         0.1942         0.0000
      1      6      388.4419       194.2119         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         0.0000         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       357.0964       345.7291        95.1942       345.7291         7.3763         6.4899         7.7463         7.7463         0.1940         0.1942         0.0000
      1      7      388.4388       194.2088         0.0000         0.0000         0.0000         0.0000         0.0000         0.1674         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       290.9724       402.3554       199.3895       385.5793         7.3763         6.6359         7.6979         7.6979         0.1940         0.1942         2.3246
      1      8      388.4358       194.2058         0.0000         0.0000         0.0000         0.0000         0.0000         0.3341         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       191.3722       508.3166       373.4848       464.9838         7.3763         7.0751         7.8396         7.8396         0.1940         0.1942         2.4801
      1      9      388.4328       194.2028         0.0000         0.0000         0.0000         0.0000         0.0000         0.4656         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       107.6435       636.8689       547.8862       562.0381         7.3763         7.7190         8.2171         8.2171         0.1940         0.1942         2.3251
      1     10      388.4297       194.1997         0.0000         0.0000         0.0000         0.0000         0.0000         0.5622         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        84.0400       753.3649       660.4821       653.7208         7.3763         8.4408         8.8662         8.8662         0.1939         0.1942         2.0965
      1     11      388.4267       194.1967         0.0000         0.0000         0.0000         0.0000         0.0000         0.6567         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        47.0038       830.0387       762.6429       716.4289         7.3763         9.1161         9.8758         9.8758         0.1939         0.1942         2.0906
      1     12      388.4237       194.1937         0.0000         0.0000         0.0000         0.0000         0.0000         0.7267         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        13.0638       864.4938       827.6901       745.4405         7.3763         9.6553        10.6129        10.6129         0.1939         0.1942         2.1504
      1     13      388.4207       194.1906         0.0000         0.0000         0.0000         0.0000         0.0000         0.7481         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        15.0377       850.4918       817.2540       734.4793         7.3763        10.1003        11.1931        11.1931         0.1938         0.1942         2.1840
      1     14      388.4176       194.1876         0.0000         0.0000         0.0000         0.0000         0.0000         0.7337         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        32.1225       811.4905       769.6967       702.5275         7.3763        10.3990        11.6157        11.6157         0.1938         0.1942         2.2126
      1     15      388.4146       194.1846         0.0000         0.0000         0.0000         0.0000         0.0000         0.6656         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000        75.9801       719.8866       655.5995       629.6638         7.3763        10.4982        11.7530        11.7530         0.1938         0.1942         2.2925
      1     16      388.4116       194.1815         0.0000         0.0000         0.0000         0.0000         0.0000         0.5784         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       124.7082       627.3082       532.3701       556.3659         7.3763        10.5000        11.5940        11.5940         0.1938         0.1942         2.3850
      1     17      388.4086       194.1785         0.0000         0.0000         0.0000         0.0000         0.0000         0.4104         0.0000         0.0030         0.0000         0.0000         1.9951         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       221.5765       508.5925       346.0981       465.4396         7.3763        10.2365        11.3242        11.3242         0.1937         0.1942         2.3632
      1     18      390.5771       196.3471         3.2107         0.8821         0.1570         0.2452         2.1716         0.2312         0.0000         0.0030         0.0000         0.0000         1.9950         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       302.2939       426.2272       216.3432       407.8579         7.3763         9.7440        10.8646        10.8646         0.2154         0.1942         2.3083
      1     19      390.6982       196.4682         0.0000         0.0945         0.6634         0.1242         0.1242         0.0000         0.0000         0.0030         0.0000         0.0000         1.9950         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       358.0456       365.0396        98.9086       346.6703         7.3763         9.2091        10.3776        10.3776         0.2166         0.1943         0.0000
      1     20      390.6952       196.4652         0.0000         0.0095         0.0850         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9950         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       337.1669       344.1430        97.9698       325.7737         7.3763         8.7691         9.9132         9.9132         0.2164         0.1944         0.0000
      1     21      390.6922       196.4621         0.0000         0.0010         0.0085         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9950         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       335.0675       342.0455        96.8272       323.6762         7.3763         8.4448         9.5089         9.5089         0.2163         0.1944         0.0000
      1     22      390.6891       196.4591         0.0000         0.0001         0.0009         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9950         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       333.5832       340.5409        96.0457       322.1716         7.3763         8.1525         9.1809         9.1809         0.2162         0.1945         0.0000
      1     23      390.6861       196.4561         0.0000         0.0000         0.0001         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9950         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       331.9915       338.9617        95.8926       320.5924         7.3763         7.8358         8.9078         8.9078         0.2161         0.1946         0.0000
      1     24      390.6831       196.4530         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0030         0.0000         0.0000         1.9950         0.0100        -0.0000         0.3040         1.0000         0.0000         0.0000         0.0000         0.0000       330.5824       337.5533        95.8030       319.1840         7.3763         7.5553         8.6743         8.6743         0.2160         0.1947         0.0000
