H,V,L,F,fla,Tree,name,absPAR,absNIR,absTherm,totPs,netPs,totRf,totLE1,totLE2,totH
15,0,2.916,1,27,737,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4389,53.9291,93.7417
15,0,2.916,1,27,738,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4209,53.9291,93.7425
15,0,2.916,1,27,739,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4208,53.9291,93.7425
15,0,2.916,1,27,740,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4388,53.9291,93.7417
15,0,2.916,1,27,741,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4095,53.9291,93.743
15,0,2.916,1,27,742,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.3309,53.9291,93.7465
15,0,2.916,1,27,771,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.3495,53.9291,93.7457
15,0,2.916,1,27,772,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4279,53.9291,93.7422
15,0,2.916,1,27,773,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4686,53.9291,93.7404
15,0,2.916,1,27,774,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4906,53.9291,93.7394
15,0,2.916,1,27,775,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4907,53.9291,93.7394
15,0,2.916,1,27,776,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.4688,53.9291,93.7404
15,0,2.916,1,27,777,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.428,53.9291,93.7422
15,0,2.916,1,27,778,H15_V0_L2.916_F1_fla27,86.3781,23.4131,25.6217,10.3197,9.6117,0.708,598.3496,53.9291,93.7457
15,0,4.556,1,27,783,H15_V0_L4.556_F1_fla27,80.5842,22.8675,24.7997,9.9689,9.2609,0.708,733.8516,60.2222,81.0849
15,0,4.556,1,27,784,H15_V0_L4.556_F1_fla27,80.7271,22.8367,24.9453,9.9765,9.2685,0.708,730.9855,60.2713,81.3967
15,0,4.556,1,27,785,H15_V0_L4.556_F1_fla27,80.8845,22.7949,25.0349,9.9835,9.2755,0.708,729.1141,60.3158,81.6245
15,0,4.556,1,27,786,H15_V0_L4.556_F1_fla27,80.8547,22.7842,25.0441,9.9823,9.2743,0.708,728.9432,60.3079,81.5954
15,0,4.556,1,27,787,H15_V0_L4.556_F1_fla27,80.879,22.8001,25.0255,9.984,9.2761,0.708,729.0084,60.318600000000004,81.6248
15,0,4.556,1,27,788,H15_V0_L4.556_F1_fla27,80.9088,22.8031,25.0299,9.9857,9.2778,0.708,729.4033,60.3294,81.6418
15,0,4.556,1,27,789,H15_V0_L4.556_F1_fla27,80.919,22.7974,25.0441,9.9862,9.2782,0.708,728.9949,60.332,81.6706
15,0,4.556,1,27,790,H15_V0_L4.556_F1_fla27,80.9671,22.805,25.0489,9.9892,9.2813,0.708,728.4384,60.3516,81.7531
15,0,4.556,1,27,791,H15_V0_L4.556_F1_fla27,80.9402,22.7978,25.0514,9.9875,9.2796,0.708,728.1273,60.3417,81.7341
15,0,4.556,1,27,792,H15_V0_L4.556_F1_fla27,80.9333,22.8564,24.9459,9.9903,9.2823,0.708,729.8598,60.3579,81.6635
15,0,4.556,1,27,828,H15_V0_L4.556_F1_fla27,80.5842,22.8675,24.7997,9.9689,9.2609,0.708,733.8516,60.2222,81.0849
15,0,4.556,1,27,829,H15_V0_L4.556_F1_fla27,80.7271,22.8367,24.9453,9.9765,9.2685,0.708,730.985,60.2713,81.3968
15,0,4.556,1,27,830,H15_V0_L4.556_F1_fla27,80.8908,22.7962,25.0349,9.9841,9.2761,0.708,729.0922,60.3194,81.633
15,0,4.556,1,27,831,H15_V0_L4.556_F1_fla27,80.9157,22.7911,25.0532,9.9874,9.2795,0.708,728.7454,60.3389,81.676
