"","H","V","L","F","fla","Tree","name","absPAR","absNIR","absTherm","totPs","netPs","totRf","totLE1","totLE2","totH"
"140",15,0.1,2.916,0.75,0.1,666,"H15_V0.1_L2.916_F0.75_fla0.1",0.2947,0.0786666666666667,0.0914333333333333,0.0373333333333333,0.0347,0.0026,1.9768,0.195133333333333,0.3213
"141",15,0.1,2.916,0.85,0.1,666,"H15_V0.1_L2.916_F0.85_fla0.1",0.3383,0.0869666666666667,0.0891,0.0393333333333333,0.0367,0.0026,2.1153,0.205333333333333,0.365333333333333
"142",15,0.1,2.916,0.95,0.1,666,"H15_V0.1_L2.916_F0.95_fla0.1",0.393266666666667,0.0982,0.0864333333333333,0.0414666666666667,0.0388666666666667,0.0026,2.24073333333333,0.216333333333333,0.424166666666667
"143",15,0.1,2.916,1,0.1,666,"H15_V0.1_L2.916_F1_fla0.1",0.424333333333333,0.104566666666667,0.0831,0.0425666666666667,0.0399,0.0026,2.29833333333333,0.221733333333333,0.456866666666667
"144",15,0.1,2.916,1.05,0.1,666,"H15_V0.1_L2.916_F1.05_fla0.1",0.454233333333333,0.110833333333333,0.0806333333333333,0.0434666666666667,0.0408333333333333,0.0026,2.34466666666667,0.226466666666667,0.489466666666667
"145",15,0.1,2.916,1.15,0.1,666,"H15_V0.1_L2.916_F1.15_fla0.1",0.506833333333333,0.1213,0.0758666666666667,0.0449333333333333,0.0423333333333333,0.0026,2.40736666666667,0.2339,0.5466
"146",15,0.1,2.916,1.25,0.1,666,"H15_V0.1_L2.916_F1.25_fla0.1",0.537833333333333,0.128666666666667,0.0735,0.0457333333333333,0.0431,0.0026,2.43173333333333,0.237833333333333,0.582633333333333
"147",15,0.1,2.916,1.35,0.1,666,"H15_V0.1_L2.916_F1.35_fla0.1",0.551666666666667,0.132033333333333,0.0728,0.0460333333333333,0.0434,0.0026,2.44486666666667,0.239366666666667,0.598933333333333
"148",15,0.1,2.916,1.5,0.1,666,"H15_V0.1_L2.916_F1.5_fla0.1",0.5552,0.133066666666667,0.0724,0.0461,0.0435,0.0026,2.4576,0.2397,0.602833333333333
"149",15,0.1,2.916,1.6,0.1,666,"H15_V0.1_L2.916_F1.6_fla0.1",0.5553,0.1331,0.0724,0.0461,0.0435,0.0026,2.4618,0.2397,0.602766666666667
"150",15,0.1,2.916,1.75,0.1,666,"H15_V0.1_L2.916_F1.75_fla0.1",0.5553,0.1331,0.0724,0.0461,0.0435,0.0026,2.46583333333333,0.2397,0.602566666666667
"151",15,0.1,2.916,1.85,0.1,666,"H15_V0.1_L2.916_F1.85_fla0.1",0.5553,0.133066666666667,0.0723666666666667,0.0461,0.0435,0.0026,2.4669,0.2397,0.6025
"152",15,0.1,2.916,1.99,0.1,666,"H15_V0.1_L2.916_F1.99_fla0.1",0.5553,0.1331,0.0724,0.0461,0.0435,0.0026,2.46693333333333,0.2397,0.602533333333333
"153",15,0.1,4.556,0.01,0.1,1013,"H15_V0.1_L4.556_F0.01_fla0.1",0.127833333333333,0.0453666666666667,0.119166666666667,0.0244,0.0218,0.0026,1.67353333333333,0.1497,0.1532
"154",15,0.1,4.556,0.15,0.1,1013,"H15_V0.1_L4.556_F0.15_fla0.1",0.142766666666667,0.0498,0.105733333333333,0.0260666666666667,0.0234333333333333,0.0026,1.77373333333333,0.159466666666667,0.159866666666667
"155",15,0.1,4.556,0.25,0.1,1013,"H15_V0.1_L4.556_F0.25_fla0.1",0.156,0.0518,0.111866666666667,0.0274666666666667,0.0248333333333333,0.0026,1.8387,0.167833333333333,0.175866666666667
"156",15,0.1,4.556,0.4,0.1,1013,"H15_V0.1_L4.556_F0.4_fla0.1",0.173933333333333,0.0557333333333333,0.111266666666667,0.0291666666666667,0.0265333333333333,0.0026,1.91393333333333,0.1779,0.194033333333333
"157",15,0.1,4.556,0.5,0.1,1013,"H15_V0.1_L4.556_F0.5_fla0.1",0.187166666666667,0.0589,0.108066666666667,0.0302666666666667,0.0276666666666667,0.0026,1.99796666666667,0.1844,0.204766666666667
"158",15,0.1,4.556,0.65,0.1,1013,"H15_V0.1_L4.556_F0.65_fla0.1",0.216566666666667,0.0652,0.0963333333333333,0.0325,0.0299,0.0026,2.16086666666667,0.197566666666667,0.225633333333333
"159",15,0.1,4.556,0.75,0.1,1013,"H15_V0.1_L4.556_F0.75_fla0.1",0.248566666666667,0.0716,0.0975,0.0346,0.032,0.0026,2.32303333333333,0.209866666666667,0.257533333333333
"160",15,0.1,4.556,0.85,0.1,1013,"H15_V0.1_L4.556_F0.85_fla0.1",0.2948,0.0811333333333333,0.0923333333333333,0.0371333333333333,0.0345333333333333,0.0026,2.52933333333333,0.2247,0.300666666666667
"161",15,0.1,4.556,0.95,0.1,1013,"H15_V0.1_L4.556_F0.95_fla0.1",0.3573,0.0937666666666667,0.0848333333333333,0.0399333333333333,0.0373,0.0026,2.75496666666667,0.241133333333333,0.360833333333333
"162",15,0.1,4.556,1,0.1,1013,"H15_V0.1_L4.556_F1_fla0.1",0.394033333333333,0.101166666666667,0.0811333333333333,0.0413,0.0387,0.0026,2.85376666666667,0.249433333333333,0.398166666666667
"163",15,0.1,4.556,1.05,0.1,1013,"H15_V0.1_L4.556_F1.05_fla0.1",0.429833333333333,0.1087,0.0776333333333333,0.0425666666666667,0.0399666666666667,0.0026,2.9298,0.256866666666667,0.4359
"164",15,0.1,4.556,1.15,0.1,1013,"H15_V0.1_L4.556_F1.15_fla0.1",0.493466666666667,0.121633333333333,0.0725666666666667,0.0445666666666667,0.0419333333333333,0.0026,3.03233333333333,0.268433333333333,0.504666666666667
"165",15,0.1,4.556,1.25,0.1,1013,"H15_V0.1_L4.556_F1.25_fla0.1",0.5328,0.130166666666667,0.0699,0.0456,0.0429666666666667,0.0026,3.07516666666667,0.274533333333333,0.549
"166",15,0.1,4.556,1.35,0.1,1013,"H15_V0.1_L4.556_F1.35_fla0.1",0.549,0.133866666666667,0.0693666666666667,0.0459666666666667,0.0433666666666667,0.0026,3.0991,0.276733333333333,0.567633333333333
"167",15,0.1,4.556,1.5,0.1,1013,"H15_V0.1_L4.556_F1.5_fla0.1",0.552366666666667,0.1351,0.0685333333333333,0.0460666666666667,0.0434,0.0026,3.1282,0.2772,0.570533333333333
"168",15,0.1,4.556,1.6,0.1,1013,"H15_V0.1_L4.556_F1.6_fla0.1",0.552133333333333,0.1355,0.0678333333333333,0.046,0.0434,0.0026,3.14503333333333,0.2772,0.5697
"169",15,0.1,4.556,1.75,0.1,1013,"H15_V0.1_L4.556_F1.75_fla0.1",0.551933333333333,0.1357,0.0674666666666667,0.046,0.0434,0.0026,3.16286666666667,0.2771,0.568733333333333
"170",15,0.1,4.556,1.85,0.1,1013,"H15_V0.1_L4.556_F1.85_fla0.1",0.5519,0.1357,0.0674,0.046,0.0434,0.0026,3.16776666666667,0.2771,0.5685
"171",15,0.1,4.556,1.99,0.1,1013,"H15_V0.1_L4.556_F1.99_fla0.1",0.5519,0.1357,0.0674,0.046,0.0434,0.0026,3.1701,0.2771,0.5684
"172",15,0.1,5.402,0.01,0.1,1201,"H15_V0.1_L5.402_F0.01_fla0.1",0.1252,0.0449666666666667,0.1196,0.0240666666666667,0.0214666666666667,0.0026,1.69503333333333,0.146766666666667,0.149633333333333
"173",15,0.1,5.402,0.15,0.1,1201,"H15_V0.1_L5.402_F0.15_fla0.1",0.140333333333333,0.0479,0.1184,0.0257333333333333,0.0231333333333333,0.0026,1.77196666666667,0.156933333333333,0.1634
"174",15,0.1,5.402,0.25,0.1,1201,"H15_V0.1_L5.402_F0.25_fla0.1",0.150533333333333,0.0514333333333333,0.111933333333333,0.0268666666666667,0.0242333333333333,0.0026,1.83563333333333,0.163433333333333,0.170533333333333
"175",15,0.1,5.402,0.4,0.1,1201,"H15_V0.1_L5.402_F0.4_fla0.1",0.169966666666667,0.0554666666666667,0.109766666666667,0.0287666666666667,0.0261666666666667,0.0026,1.95443333333333,0.174866666666667,0.187266666666667
"176",15,0.1,5.402,0.5,0.1,1201,"H15_V0.1_L5.402_F0.5_fla0.1",0.1844,0.0585333333333333,0.1079,0.0300666666666667,0.0274666666666667,0.0026,2.02876666666667,0.1827,0.200266666666667
"177",15,0.1,5.402,0.65,0.1,1201,"H15_V0.1_L5.402_F0.65_fla0.1",0.214033333333333,0.0652333333333333,0.0965,0.0323666666666667,0.0297666666666667,0.0026,2.19283333333333,0.196666666666667,0.222066666666667
"178",15,0.1,5.402,0.75,0.1,1201,"H15_V0.1_L5.402_F0.75_fla0.1",0.244566666666667,0.0715333333333333,0.0965666666666667,0.0344333333333333,0.0317666666666667,0.0026,2.35803333333333,0.2087,0.251533333333333
"179",15,0.1,5.402,0.85,0.1,1201,"H15_V0.1_L5.402_F0.85_fla0.1",0.288033333333333,0.0804333333333333,0.0919,0.0368333333333333,0.0342333333333333,0.0026,2.5588,0.223333333333333,0.291933333333333
"180",15,0.1,5.402,0.95,0.1,1201,"H15_V0.1_L5.402_F0.95_fla0.1",0.3487,0.0928,0.0848666666666667,0.0396666666666667,0.0370333333333333,0.0026,2.7919,0.239833333333333,0.3499
"181",15,0.1,5.402,1,0.1,1201,"H15_V0.1_L5.402_F1_fla0.1",0.3844,0.0999666666666667,0.0812666666666667,0.0410333333333333,0.0384333333333333,0.0026,2.8993,0.248066666666667,0.385633333333333
"182",15,0.1,5.402,1.05,0.1,1201,"H15_V0.1_L5.402_F1.05_fla0.1",0.420266666666667,0.107233333333333,0.0784,0.0423333333333333,0.0397,0.0026,2.9848,0.2556,0.4231
"183",15,0.1,5.402,1.15,0.1,1201,"H15_V0.1_L5.402_F1.15_fla0.1",0.485233333333333,0.120733333333333,0.0725333333333333,0.0443666666666667,0.0417333333333333,0.0026,3.0982,0.267466666666667,0.492766666666667
"184",15,0.1,5.402,1.25,0.1,1201,"H15_V0.1_L5.402_F1.25_fla0.1",0.5275,0.1296,0.0692333333333333,0.0455,0.0428666666666667,0.0026,3.1549,0.2739,0.539333333333333
"185",15,0.1,5.402,1.35,0.1,1201,"H15_V0.1_L5.402_F1.35_fla0.1",0.546066666666667,0.133733333333333,0.0687,0.0459333333333333,0.0433,0.0026,3.18123333333333,0.2764,0.560566666666667
"186",15,0.1,5.402,1.5,0.1,1201,"H15_V0.1_L5.402_F1.5_fla0.1",0.551766666666667,0.135566666666667,0.0676333333333333,0.046,0.0434,0.0026,3.1985,0.277133333333333,0.5669
"187",15,0.1,5.402,1.6,0.1,1201,"H15_V0.1_L5.402_F1.6_fla0.1",0.551966666666667,0.135666666666667,0.0675333333333333,0.046,0.0434,0.0026,3.20193333333333,0.2771,0.567033333333333
"188",15,0.1,5.402,1.75,0.1,1201,"H15_V0.1_L5.402_F1.75_fla0.1",0.552,0.135633333333333,0.0675666666666667,0.046,0.0434,0.0026,3.19963333333333,0.2771,0.5671
"189",15,0.1,5.402,1.85,0.1,1201,"H15_V0.1_L5.402_F1.85_fla0.1",0.552,0.1356,0.0676333333333333,0.046,0.0434,0.0026,3.19823333333333,0.277133333333333,0.5672
"190",15,0.1,5.402,1.99,0.1,1201,"H15_V0.1_L5.402_F1.99_fla0.1",0.551966666666667,0.135666666666667,0.0675333333333333,0.046,0.0434,0.0026,3.19856666666667,0.2771,0.567166666666667
"191",15,0.25,0.44,0.01,0.1,105,"H15_V0.25_L0.44_F0.01_fla0.1",0.396733333333333,0.0956666666666667,0.0680666666666667,0.0420333333333333,0.0394,0.0026,4.6509,0.0331333333333333,0.3049
"192",15,0.25,0.44,0.15,0.1,105,"H15_V0.25_L0.44_F0.15_fla0.1",0.432866666666667,0.1035,0.0677,0.0431,0.0405,0.0026,4.82456666666667,0.034,0.340966666666667
"193",15,0.25,0.44,0.25,0.1,105,"H15_V0.25_L0.44_F0.25_fla0.1",0.464,0.109566666666667,0.0693333333333333,0.0439666666666667,0.0413666666666667,0.0026,4.96083333333333,0.0346666666666667,0.373
"194",15,0.25,0.44,0.4,0.1,105,"H15_V0.25_L0.44_F0.4_fla0.1",0.499466666666667,0.116433333333333,0.0716,0.0448666666666667,0.0422666666666667,0.0026,5.09096666666667,0.0353,0.410766666666667
"195",15,0.25,0.44,0.5,0.1,105,"H15_V0.25_L0.44_F0.5_fla0.1",0.509033333333333,0.118266666666667,0.0720666666666667,0.0450666666666667,0.0424666666666667,0.0026,5.1153,0.0354666666666667,0.421366666666667
"196",15,0.25,0.44,0.65,0.1,105,"H15_V0.25_L0.44_F0.65_fla0.1",0.513966666666667,0.1192,0.0721,0.0452,0.0425666666666667,0.0026,5.1405,0.0356,0.426133333333333
"197",15,0.25,0.44,0.75,0.1,105,"H15_V0.25_L0.44_F0.75_fla0.1",0.519333333333333,0.120333333333333,0.0721,0.0453,0.0427,0.0026,5.17303333333333,0.0356666666666667,0.431166666666667
"198",15,0.25,0.44,0.85,0.1,105,"H15_V0.25_L0.44_F0.85_fla0.1",0.526,0.121666666666667,0.0721,0.0454333333333333,0.0428333333333333,0.0026,5.20813333333333,0.0357666666666667,0.437633333333333
"199",15,0.25,0.44,0.95,0.1,105,"H15_V0.25_L0.44_F0.95_fla0.1",0.533733333333333,0.123266666666667,0.0721,0.0456333333333333,0.0430333333333333,0.0026,5.2459,0.0359333333333333,0.4453
"200",15,0.25,0.44,1,0.1,105,"H15_V0.25_L0.44_F1_fla0.1",0.537633333333333,0.1241,0.0721,0.0457,0.0431,0.0026,5.26423333333333,0.0359666666666667,0.4492
"201",15,0.25,0.44,1.05,0.1,105,"H15_V0.25_L0.44_F1.05_fla0.1",0.541566666666667,0.1249,0.0721,0.0457666666666667,0.0431666666666667,0.0026,5.28176666666667,0.036,0.453133333333333
"202",15,0.25,0.44,1.15,0.1,105,"H15_V0.25_L0.44_F1.15_fla0.1",0.5483,0.125866666666667,0.0696666666666667,0.0459333333333333,0.0433,0.0026,5.3032,0.0361333333333333,0.458166666666667
"203",15,0.25,0.44,1.25,0.1,105,"H15_V0.25_L0.44_F1.25_fla0.1",0.552766666666667,0.124566666666667,0.0579,0.0460333333333333,0.0434,0.0026,5.28366666666667,0.0362,0.454133333333333
"204",15,0.25,0.44,1.35,0.1,105,"H15_V0.25_L0.44_F1.35_fla0.1",0.556366666666667,0.1253,0.0579,0.0461,0.0435,0.0026,5.2966,0.0362666666666667,0.4579
"205",15,0.25,0.44,1.5,0.1,105,"H15_V0.25_L0.44_F1.5_fla0.1",0.559433333333333,0.125966666666667,0.0579,0.0461666666666667,0.0435666666666667,0.0026,5.31006666666667,0.0363,0.460966666666667
"206",15,0.25,0.44,1.6,0.1,105,"H15_V0.25_L0.44_F1.6_fla0.1",0.560733333333333,0.126233333333333,0.0579,0.0462,0.0436,0.0026,5.31573333333333,0.0363,0.462266666666667
"207",15,0.25,0.44,1.75,0.1,105,"H15_V0.25_L0.44_F1.75_fla0.1",0.560266666666667,0.1276,0.062,0.0462,0.0435666666666667,0.0026,5.3321,0.0363,0.465566666666667
"208",15,0.25,0.44,1.85,0.1,105,"H15_V0.25_L0.44_F1.85_fla0.1",0.560266666666667,0.1276,0.062,0.0462,0.0435666666666667,0.0026,5.33483333333333,0.0363,0.4654
"209",15,0.25,0.44,1.99,0.1,105,"H15_V0.25_L0.44_F1.99_fla0.1",0.560266666666667,0.1276,0.062,0.0462,0.0435666666666667,0.0026,5.33543333333333,0.0363,0.4654
"210",15,0.25,1.521,0.01,0.1,351,"H15_V0.25_L1.521_F0.01_fla0.1",0.3187,0.0824666666666667,0.0927333333333333,0.0389,0.0362333333333333,0.0026,2.7511,0.105966666666667,0.315
"211",15,0.25,1.521,0.15,0.1,351,"H15_V0.25_L1.521_F0.15_fla0.1",0.3318,0.0850666666666667,0.0928333333333333,0.0393666666666667,0.0367333333333333,0.0026,2.8104,0.107233333333333,0.328066666666667
"212",15,0.25,1.521,0.25,0.1,351,"H15_V0.25_L1.521_F0.25_fla0.1",0.346666666666667,0.0881,0.0929,0.0399333333333333,0.0373333333333333,0.0026,2.8504,0.108733333333333,0.3442
"213",15,0.25,1.521,0.4,0.1,351,"H15_V0.25_L1.521_F0.4_fla0.1",0.364866666666667,0.0918666666666667,0.0929,0.0406666666666667,0.0380333333333333,0.0026,2.8803,0.110633333333333,0.364866666666667
"214",15,0.25,1.521,0.5,0.1,351,"H15_V0.25_L1.521_F0.5_fla0.1",0.374,0.0937,0.0929,0.0409666666666667,0.0383666666666667,0.0026,2.91003333333333,0.111533333333333,0.3745
"215",15,0.25,1.521,0.65,0.1,351,"H15_V0.25_L1.521_F0.65_fla0.1",0.3881,0.0955333333333333,0.0803333333333333,0.0415333333333333,0.0389333333333333,0.0026,2.939,0.113,0.380733333333333
"216",15,0.25,1.521,0.75,0.1,351,"H15_V0.25_L1.521_F0.75_fla0.1",0.402966666666667,0.0990666666666667,0.0783333333333333,0.0420666666666667,0.0394666666666667,0.0026,2.99656666666667,0.114433333333333,0.395566666666667
"217",15,0.25,1.521,0.85,0.1,351,"H15_V0.25_L1.521_F0.85_fla0.1",0.421066666666667,0.102233333333333,0.0736,0.0427,0.0400333333333333,0.0026,3.06383333333333,0.116033333333333,0.410466666666667
"218",15,0.25,1.521,0.95,0.1,351,"H15_V0.25_L1.521_F0.95_fla0.1",0.446166666666667,0.106933333333333,0.0757,0.0434333333333333,0.0408333333333333,0.0026,3.15166666666667,0.118033333333333,0.4376
"219",15,0.25,1.521,1,0.1,351,"H15_V0.25_L1.521_F1_fla0.1",0.459333333333333,0.1093,0.0765333333333333,0.0438,0.0412,0.0026,3.19213333333333,0.119,0.451766666666667
"220",15,0.25,1.521,1.05,0.1,351,"H15_V0.25_L1.521_F1.05_fla0.1",0.4739,0.112133333333333,0.0774666666666667,0.0442,0.0415333333333333,0.0026,3.23226666666667,0.12,0.467833333333333
"221",15,0.25,1.521,1.15,0.1,351,"H15_V0.25_L1.521_F1.15_fla0.1",0.501433333333333,0.1176,0.0777,0.0448666666666667,0.0422666666666667,0.0026,3.30326666666667,0.121866666666667,0.497766666666667
"222",15,0.25,1.521,1.25,0.1,351,"H15_V0.25_L1.521_F1.25_fla0.1",0.520366666666667,0.123866666666667,0.0749666666666667,0.0453666666666667,0.0427,0.0026,3.33856666666667,0.1231,0.520466666666667
"223",15,0.25,1.521,1.35,0.1,351,"H15_V0.25_L1.521_F1.35_fla0.1",0.536633333333333,0.127366666666667,0.0748333333333333,0.0457,0.0431,0.0026,3.36696666666667,0.124033333333333,0.538933333333333
"224",15,0.25,1.521,1.5,0.1,351,"H15_V0.25_L1.521_F1.5_fla0.1",0.548133333333333,0.1297,0.0748,0.0459666666666667,0.0433666666666667,0.0026,3.39743333333333,0.124666666666667,0.5514
"225",15,0.25,1.521,1.6,0.1,351,"H15_V0.25_L1.521_F1.6_fla0.1",0.5528,0.1307,0.0748,0.0460333333333333,0.0434333333333333,0.0026,3.41133333333333,0.124866666666667,0.556466666666667
"226",15,0.25,1.521,1.75,0.1,351,"H15_V0.25_L1.521_F1.75_fla0.1",0.556733333333333,0.1315,0.0748,0.0461,0.0435,0.0026,3.42536666666667,0.125066666666667,0.560566666666667
"227",15,0.25,1.521,1.85,0.1,351,"H15_V0.25_L1.521_F1.85_fla0.1",0.557666666666667,0.131666666666667,0.0748,0.0461,0.0435,0.0026,3.4304,0.125166666666667,0.561433333333333
"228",15,0.25,1.521,1.99,0.1,351,"H15_V0.25_L1.521_F1.99_fla0.1",0.5578,0.1317,0.0748,0.0461,0.0435,0.0026,3.43106666666667,0.1252,0.5616
"229",15,0.25,2.916,0.01,0.1,666,"H15_V0.25_L2.916_F0.01_fla0.1",0.238166666666667,0.0672666666666667,0.104566666666667,0.0343666666666667,0.0317333333333333,0.0026,1.72636666666667,0.1799,0.273133333333333
"230",15,0.25,2.916,0.15,0.1,666,"H15_V0.25_L2.916_F0.15_fla0.1",0.244166666666667,0.0684333333333333,0.1047,0.0347333333333333,0.0321,0.0026,1.756,0.181866666666667,0.278966666666667
"231",15,0.25,2.916,0.25,0.1,666,"H15_V0.25_L2.916_F0.25_fla0.1",0.2509,0.0698666666666667,0.104666666666667,0.0351666666666667,0.0325666666666667,0.0026,1.78556666666667,0.1842,0.285766666666667
"232",15,0.25,2.916,0.4,0.1,666,"H15_V0.25_L2.916_F0.4_fla0.1",0.263033333333333,0.0722666666666667,0.104366666666667,0.0359,0.0333,0.0026,1.82753333333333,0.188066666666667,0.298333333333333
"233",15,0.25,2.916,0.5,0.1,666,"H15_V0.25_L2.916_F0.5_fla0.1",0.2739,0.0743333333333333,0.103,0.0364666666666667,0.0338666666666667,0.0026,1.86646666666667,0.190933333333333,0.308466666666667
"234",15,0.25,2.916,0.65,0.1,666,"H15_V0.25_L2.916_F0.65_fla0.1",0.299566666666667,0.0795,0.0907666666666667,0.0376666666666667,0.0350666666666667,0.0026,1.95886666666667,0.196933333333333,0.327333333333333
"235",15,0.25,2.916,0.75,0.1,666,"H15_V0.25_L2.916_F0.75_fla0.1",0.326366666666667,0.0850333333333333,0.0894333333333333,0.0389,0.0363,0.0026,2.0412,0.203166666666667,0.3551
"236",15,0.25,2.916,0.85,0.1,666,"H15_V0.25_L2.916_F0.85_fla0.1",0.358766666666667,0.0919666666666667,0.0902666666666667,0.0403,0.0377,0.0026,2.12203333333333,0.210266666666667,0.3915
"237",15,0.25,2.916,0.95,0.1,666,"H15_V0.25_L2.916_F0.95_fla0.1",0.3899,0.0987666666666667,0.0879333333333333,0.0415333333333333,0.0389333333333333,0.0026,2.18266666666667,0.216533333333333,0.425333333333333
"238",15,0.25,2.916,1,0.1,666,"H15_V0.25_L2.916_F1_fla0.1",0.405933333333333,0.102,0.0863,0.0421333333333333,0.0394666666666667,0.0026,2.21543333333333,0.219433333333333,0.442033333333333
"239",15,0.25,2.916,1.05,0.1,666,"H15_V0.25_L2.916_F1.05_fla0.1",0.422166666666667,0.1051,0.084,0.0426333333333333,0.0400333333333333,0.0026,2.24686666666667,0.222166666666667,0.458466666666667
"240",15,0.25,2.916,1.15,0.1,666,"H15_V0.25_L2.916_F1.15_fla0.1",0.454333333333333,0.1111,0.0795,0.0436333333333333,0.0409666666666667,0.0026,2.31296666666667,0.2271,0.490566666666667
"241",15,0.25,2.916,1.25,0.1,666,"H15_V0.25_L2.916_F1.25_fla0.1",0.4859,0.1172,0.0767333333333333,0.0445,0.0418666666666667,0.0026,2.36976666666667,0.2315,0.523833333333333
"242",15,0.25,2.916,1.35,0.1,666,"H15_V0.25_L2.916_F1.35_fla0.1",0.5131,0.1234,0.0737333333333333,0.0451666666666667,0.0425666666666667,0.0026,2.41006666666667,0.235,0.5537
"243",15,0.25,2.916,1.5,0.1,666,"H15_V0.25_L2.916_F1.5_fla0.1",0.541166666666667,0.1301,0.0724666666666667,0.0458333333333333,0.0431666666666667,0.0026,2.44313333333333,0.2383,0.586533333333333
"244",15,0.25,2.916,1.6,0.1,666,"H15_V0.25_L2.916_F1.6_fla0.1",0.5506,0.132133333333333,0.0724,0.046,0.0434,0.0026,2.45133333333333,0.239233333333333,0.597566666666667
"245",15,0.25,2.916,1.75,0.1,666,"H15_V0.25_L2.916_F1.75_fla0.1",0.555033333333333,0.133033333333333,0.0724,0.0461,0.0435,0.0026,2.45633333333333,0.2397,0.602666666666667
"246",15,0.25,2.916,1.85,0.1,666,"H15_V0.25_L2.916_F1.85_fla0.1",0.5553,0.1331,0.0724,0.0461,0.0435,0.0026,2.45823333333333,0.2397,0.6029
"247",15,0.25,2.916,1.99,0.1,666,"H15_V0.25_L2.916_F1.99_fla0.1",0.5553,0.1331,0.0724,0.0461,0.0435,0.0026,2.4639,0.2397,0.602666666666667
"248",15,0.25,4.556,0.01,0.1,1013,"H15_V0.25_L4.556_F0.01_fla0.1",0.131733333333333,0.0471333333333333,0.110733333333333,0.0249666666666667,0.0223333333333333,0.0026,1.6821,0.152966666666667,0.1534
"249",15,0.25,4.556,0.15,0.1,1013,"H15_V0.25_L4.556_F0.15_fla0.1",0.146233333333333,0.0499666666666667,0.110933333333333,0.0265333333333333,0.0239333333333333,0.0026,1.7875,0.162533333333333,0.166
"250",15,0.25,4.556,0.25,0.1,1013,"H15_V0.25_L4.556_F0.25_fla0.1",0.158966666666667,0.0519333333333333,0.112533333333333,0.0278666666666667,0.0252666666666667,0.0026,1.84883333333333,0.170133333333333,0.1787
"251",15,0.25,4.556,0.4,0.1,1013,"H15_V0.25_L4.556_F0.4_fla0.1",0.180466666666667,0.0569,0.109,0.0297333333333333,0.0271,0.0026,1.95806666666667,0.181166666666667,0.198166666666667
"252",15,0.25,4.556,0.5,0.1,1013,"H15_V0.25_L4.556_F0.5_fla0.1",0.200966666666667,0.0618333333333333,0.103966666666667,0.0313333333333333,0.0287333333333333,0.0026,2.0785,0.190533333333333,0.215233333333333
"253",15,0.25,4.556,0.65,0.1,1013,"H15_V0.25_L4.556_F0.65_fla0.1",0.242833333333333,0.0703,0.0980333333333333,0.0342666666666667,0.0316666666666667,0.0026,2.2742,0.207933333333333,0.2529
"254",15,0.25,4.556,0.75,0.1,1013,"H15_V0.25_L4.556_F0.75_fla0.1",0.273933333333333,0.0768,0.0951666666666667,0.0362333333333333,0.0335666666666667,0.0026,2.38893333333333,0.2193,0.283566666666667
"255",15,0.25,4.556,0.85,0.1,1013,"H15_V0.25_L4.556_F0.85_fla0.1",0.308533333333333,0.0841666666666667,0.0911666666666667,0.0380333333333333,0.0354,0.0026,2.52883333333333,0.230066666666667,0.3168
"256",15,0.25,4.556,0.95,0.1,1013,"H15_V0.25_L4.556_F0.95_fla0.1",0.347233333333333,0.0923333333333333,0.0865666666666667,0.0398,0.0371666666666667,0.0026,2.6758,0.240433333333333,0.3542
"257",15,0.25,4.556,1,0.1,1013,"H15_V0.25_L4.556_F1_fla0.1",0.368466666666667,0.0965333333333333,0.0843,0.0406333333333333,0.0380333333333333,0.0026,2.7377,0.245566666666667,0.3754
"258",15,0.25,4.556,1.05,0.1,1013,"H15_V0.25_L4.556_F1.05_fla0.1",0.390233333333333,0.101366666666667,0.082,0.0414666666666667,0.0388666666666667,0.0026,2.79343333333333,0.250433333333333,0.3981
"259",15,0.25,4.556,1.15,0.1,1013,"H15_V0.25_L4.556_F1.15_fla0.1",0.434566666666667,0.110166666666667,0.0765,0.0429666666666667,0.0403666666666667,0.0026,2.9037,0.259166666666667,0.442766666666667
"260",15,0.25,4.556,1.25,0.1,1013,"H15_V0.25_L4.556_F1.25_fla0.1",0.476933333333333,0.118833333333333,0.0723333333333333,0.0442333333333333,0.0415333333333333,0.0026,2.99926666666667,0.266366666666667,0.4868
"261",15,0.25,4.556,1.35,0.1,1013,"H15_V0.25_L4.556_F1.35_fla0.1",0.511433333333333,0.126066666666667,0.0697666666666667,0.0451,0.0424666666666667,0.0026,3.0634,0.271533333333333,0.524033333333333
"262",15,0.25,4.556,1.5,0.1,1013,"H15_V0.25_L4.556_F1.5_fla0.1",0.540533333333333,0.132566666666667,0.0687,0.0458,0.0431666666666667,0.0026,3.11746666666667,0.275633333333333,0.556733333333333
"263",15,0.25,4.556,1.6,0.1,1013,"H15_V0.25_L4.556_F1.6_fla0.1",0.547766666666667,0.1345,0.068,0.0459333333333333,0.0433333333333333,0.0026,3.13866666666667,0.276633333333333,0.5647
"264",15,0.25,4.556,1.75,0.1,1013,"H15_V0.25_L4.556_F1.75_fla0.1",0.5512,0.1355,0.0675666666666667,0.046,0.0434,0.0026,3.15906666666667,0.277033333333333,0.568066666666667
"265",15,0.25,4.556,1.85,0.1,1013,"H15_V0.25_L4.556_F1.85_fla0.1",0.551733333333333,0.135666666666667,0.0674,0.046,0.0434,0.0026,3.16633333333333,0.2771,0.568333333333333
"266",15,0.25,4.556,1.99,0.1,1013,"H15_V0.25_L4.556_F1.99_fla0.1",0.5519,0.1357,0.0674,0.046,0.0434,0.0026,3.1714,0.2771,0.568333333333333
