   1       0.9154   0.9982   0.9832
   2       0.9155   0.9984   0.9834
   3       0.9156   0.9985   0.9835
   4       0.9134   0.9983   0.9832
   5       0.9136   0.9985   0.9834
   6       0.9139   0.9987   0.9836
   7       0.9062   0.9985   0.9832
   8       0.9079   0.9987   0.9834
   9       0.9107   0.9989   0.9837
  10       0.9036   0.9988   0.9835
  11       0.9040   0.9990   0.9837
  12       0.9045   0.9992   0.9839
  13       0.9030   0.9991   0.9838
  14       0.9032   0.9993   0.9840
  15       0.9034   0.9995   0.9842
  16       0.8997   0.9996   0.9844
  17       0.9030   0.9997   0.9845
  18       0.9031   0.9998   0.9846
  19       0.9156   0.9982   0.9831
  20       0.9158   0.9983   0.9833
  21       0.9160   0.9984   0.9834
  22       0.9088   0.9983   0.9831
  23       0.9076   0.9985   0.9833
  24       0.9075   0.9987   0.9835
  25       0.9055   0.9985   0.9832
  26       0.9055   0.9987   0.9835
  27       0.9057   0.9990   0.9838
  28       0.9034   0.9987   0.9835
  29       0.8954   0.9990   0.9837
  30       0.8940   0.9992   0.9839
  31       0.8998   0.9991   0.9838
  32       0.8951   0.9993   0.9840
  33       0.8941   0.9995   0.9842
  34       0.8931   0.9996   0.9844
  35       0.8913   0.9997   0.9845
  36       0.8907   0.9998   0.9846
  37       0.9154   0.9982   0.9831
  38       0.9159   0.9983   0.9832
  39       0.9161   0.9984   0.9833
  40       0.9134   0.9983   0.9831
  41       0.9120   0.9985   0.9832
  42       0.9114   0.9987   0.9834
  43       0.9054   0.9985   0.9831
  44       0.9052   0.9987   0.9833
  45       0.9052   0.9989   0.9836
  46       0.9034   0.9987   0.9835
  47       0.9035   0.9990   0.9836
  48       0.9037   0.9992   0.9839
  49       0.8955   0.9991   0.9838
  50       0.8927   0.9993   0.9840
  51       0.8926   0.9995   0.9842
  52       0.8942   0.9996   0.9844
  53       0.8930   0.9997   0.9845
  54       0.8927   0.9998   0.9846
  55       0.9156   0.9982   0.9832
  56       0.9156   0.9983   0.9833
  57       0.9157   0.9985   0.9834
  58       0.9134   0.9983   0.9832
  59       0.9136   0.9985   0.9834
  60       0.9138   0.9987   0.9836
  61       0.9057   0.9985   0.9832
  62       0.9053   0.9987   0.9834
  63       0.9058   0.9989   0.9837
  64       0.9035   0.9988   0.9835
  65       0.9038   0.9990   0.9837
  66       0.9040   0.9992   0.9839
  67       0.9030   0.9991   0.9838
  68       0.9032   0.9993   0.9840
  69       0.9034   0.9995   0.9842
  70       0.9029   0.9996   0.9844
  71       0.9030   0.9997   0.9845
  72       0.9031   0.9998   0.9846
